Date,Open,Close
"Apr 03, 2017",329.15,329.4
"Mar 31, 2017",331.0,329.15
"Mar 30, 2017",329.7,330.8
"Mar 29, 2017",335.0,330.5
"Mar 28, 2017",332.25,336.3
"Mar 27, 2017",328.4,331.8
"Mar 24, 2017",324.0,328.4
"Mar 23, 2017",318.0,323.4
"Mar 22, 2017",316.85,319.25
"Mar 21, 2017",318.6,316.8
"Mar 20, 2017",319.0,319.2
"Mar 17, 2017",317.0,318.85
"Mar 16, 2017",312.5,316.65
"Mar 15, 2017",310.0,312.7
"Mar 14, 2017",308.9,310.85
"Mar 10, 2017",309.0,308.9
"Mar 09, 2017",311.0,308.9
"Mar 08, 2017",309.05,310.4
"Mar 07, 2017",309.0,309.7
"Mar 06, 2017",310.3,309.9
"Mar 03, 2017",310.0,310.0
"Mar 02, 2017",315.0,310.75
"Mar 01, 2017",316.8,315.6
"Feb 28, 2017",315.5,316.65
"Feb 27, 2017",314.3,314.95
"Feb 23, 2017",314.0,314.3
"Feb 22, 2017",311.55,314.0
"Feb 21, 2017",313.5,311.85
"Feb 20, 2017",310.7,312.8
"Feb 17, 2017",310.7,311.55
"Feb 16, 2017",308.0,310.5
"Feb 15, 2017",305.8,308.4
"Feb 14, 2017",309.4,304.75
"Feb 13, 2017",304.0,304.15
"Feb 10, 2017",303.8,304.35
"Feb 09, 2017",302.0,303.6
"Feb 08, 2017",304.0,302.4
"Feb 07, 2017",304.0,303.35
"Feb 06, 2017",310.1,304.7
"Feb 03, 2017",312.0,309.6
"Feb 02, 2017",307.9,311.6
"Feb 01, 2017",305.3,306.75
"Jan 31, 2017",308.0,304.95
"Jan 30, 2017",305.0,307.3
"Jan 27, 2017",302.1,305.6
"Jan 25, 2017",299.95,302.1
"Jan 24, 2017",310.0,298.85
"Jan 23, 2017",304.0,305.0
"Jan 20, 2017",299.9,303.4
"Jan 19, 2017",295.9,299.65
"Jan 18, 2017",292.05,292.85
"Jan 17, 2017",294.0,291.9
"Jan 16, 2017",290.95,292.8
"Jan 13, 2017",284.0,291.0
"Jan 12, 2017",270.95,283.25
"Jan 11, 2017",273.25,270.3
"Jan 10, 2017",270.8,273.15
"Jan 09, 2017",270.9,270.55
"Jan 06, 2017",275.95,270.5
"Jan 05, 2017",276.0,275.05
"Jan 04, 2017",276.0,275.85
"Jan 03, 2017",274.0,275.7
"Jan 02, 2017",274.0,274.1
"Dec 30, 2016",273.0,273.2
"Dec 29, 2016",271.0,272.45
"Dec 28, 2016",268.0,270.65
"Dec 27, 2016",268.4,266.1
"Dec 26, 2016",273.75,268.95
"Dec 23, 2016",274.7,274.15
"Dec 22, 2016",274.65,274.2
"Dec 21, 2016",268.45,274.55
"Dec 20, 2016",273.9,268.3
"Dec 19, 2016",269.25,274.5
"Dec 16, 2016",274.0,270.95
"Dec 15, 2016",270.0,273.45
"Dec 14, 2016",269.0,271.25
"Dec 13, 2016",284.65,268.65
"Dec 12, 2016",285.0,284.2
"Dec 09, 2016",284.0,284.1
"Dec 08, 2016",284.0,283.7
"Dec 07, 2016",282.25,282.85
"Dec 06, 2016",281.7,282.05
"Dec 05, 2016",277.6,281.5
"Dec 02, 2016",274.8,277.4
"Dec 01, 2016",276.7,275.6
"Nov 30, 2016",272.0,275.4
"Nov 29, 2016",269.3,271.5
"Nov 28, 2016",271.0,267.5
"Nov 25, 2016",270.45,269.95
"Nov 24, 2016",271.25,269.5
"Nov 23, 2016",270.7,273.25
"Nov 22, 2016",263.45,270.7
"Nov 21, 2016",263.95,261.75
"Nov 18, 2016",250.0,264.2
"Nov 17, 2016",252.0,250.5
"Nov 16, 2016",253.95,252.1
"Nov 15, 2016",261.4,254.95
"Nov 11, 2016",261.05,261.4
