Date,Open,Close
"Nov 11, 2016",14.9,14.56
"Nov 15, 2016",14.56,15.33
"Nov 16, 2016",15.55,14.82
"Nov 17, 2016",14.9,14.52
"Nov 18, 2016",14.51,14.78
"Nov 21, 2016",15.0,13.97
"Nov 22, 2016",14.25,14.08
"Nov 23, 2016",14.22,14.21
"Nov 24, 2016",14.15,14.35
"Nov 25, 2016",14.5,14.58
"Nov 28, 2016",14.65,14.87
"Nov 29, 2016",14.9,14.82
"Nov 30, 2016",14.8,14.78
"Dec 01, 2016",14.9,14.82
"Dec 02, 2016",14.85,14.62
"Dec 05, 2016",14.65,14.62
"Dec 06, 2016",14.65,14.61
"Dec 07, 2016",14.62,14.54
"Dec 08, 2016",14.6,14.96
"Dec 09, 2016",15.14,14.78
"Dec 12, 2016",14.7,14.64
"Dec 13, 2016",14.64,14.71
"Dec 14, 2016",14.71,14.45
"Dec 15, 2016",14.5,14.39
"Dec 16, 2016",14.4,14.41
"Dec 19, 2016",14.45,14.3
"Dec 20, 2016",14.31,14.15
"Dec 21, 2016",14.25,14.04
"Dec 22, 2016",14.0,14.0
"Dec 23, 2016",14.05,13.97
"Dec 26, 2016",13.98,13.7
"Dec 27, 2016",13.7,13.78
"Dec 28, 2016",13.87,13.66
"Dec 29, 2016",13.75,13.69
"Dec 30, 2016",13.72,13.82
"Jan 02, 2017",13.9,14.09
"Jan 03, 2017",14.05,14.22
"Jan 04, 2017",14.2,14.93
"Jan 05, 2017",15.1,15.14
"Jan 06, 2017",15.19,14.71
"Jan 09, 2017",14.75,14.99
"Jan 10, 2017",14.9,14.95
"Jan 11, 2017",15.08,15.36
"Jan 12, 2017",15.3,15.18
"Jan 13, 2017",15.4,15.04
"Jan 16, 2017",15.07,15.2
"Jan 17, 2017",15.45,15.67
"Jan 18, 2017",15.7,15.76
"Jan 19, 2017",15.84,17.16
"Jan 20, 2017",17.25,17.35
"Jan 23, 2017",17.46,17.53
"Jan 24, 2017",17.69,17.04
"Jan 25, 2017",17.15,17.18
"Jan 27, 2017",17.18,17.38
"Jan 30, 2017",17.5,17.37
"Jan 31, 2017",17.35,17.14
"Feb 01, 2017",17.2,16.25
"Feb 02, 2017",16.45,16.15
"Feb 03, 2017",16.2,15.95
"Feb 06, 2017",16.1,16.0
"Feb 07, 2017",16.0,15.85
"Feb 08, 2017",15.85,16.6
"Feb 09, 2017",16.85,17.1
"Feb 10, 2017",17.3,17.2
"Feb 13, 2017",18.75,18.05
"Feb 14, 2017",18.0,17.15
"Feb 15, 2017",17.0,16.65
"Feb 16, 2017",16.85,17.15
"Feb 17, 2017",17.25,17.0
"Feb 20, 2017",17.25,17.1
"Feb 21, 2017",17.1,17.35
"Feb 22, 2017",17.45,17.7
"Feb 23, 2017",17.9,18.1
"Feb 27, 2017",18.1,17.55
"Feb 28, 2017",17.65,18.1
"Mar 01, 2017",18.25,17.85
"Mar 02, 2017",18.0,17.6
"Mar 03, 2017",17.45,17.85
"Mar 06, 2017",17.85,17.6
"Mar 07, 2017",17.65,17.75
"Mar 08, 2017",17.75,17.45
"Mar 09, 2017",17.4,17.4
"Mar 10, 2017",17.6,17.15
"Mar 14, 2017",17.15,17.2
"Mar 15, 2017",17.35,17.05
"Mar 16, 2017",17.2,18.35
"Mar 17, 2017",18.5,18.95
"Mar 20, 2017",19.0,18.8
"Mar 21, 2017",18.95,18.6
"Mar 22, 2017",18.35,18.35
"Mar 23, 2017",19.0,19.0
"Mar 24, 2017",19.1,18.95
"Mar 27, 2017",19.0,18.4
"Mar 28, 2017",18.5,18.5
"Mar 29, 2017",18.6,18.25
"Mar 30, 2017",0.0,0.0
"Mar 31, 2017",19.75,19.1
"Apr 03, 2017",19.15,19.15
