Date,Open,Close
"Apr 03, 2017",413.5,411.65
"Mar 31, 2017",416.7,409.46
"Mar 30, 2017",0.0,0.0
"Mar 29, 2017",394.0,410.16
"Mar 28, 2017",390.0,389.0
"Mar 27, 2017",388.0,385.72
"Mar 24, 2017",387.0,386.17
"Mar 23, 2017",386.4,383.88
"Mar 22, 2017",385.1,381.99
"Mar 21, 2017",391.0,385.82
"Mar 20, 2017",388.0,387.76
"Mar 17, 2017",392.0,386.12
"Mar 16, 2017",390.0,387.46
"Mar 15, 2017",386.0,387.31
"Mar 14, 2017",381.75,381.94
"Mar 10, 2017",385.0,379.26
"Mar 09, 2017",383.25,382.74
"Mar 08, 2017",386.0,382.89
"Mar 07, 2017",385.0,383.88
"Mar 06, 2017",372.0,381.0
"Mar 03, 2017",370.0,369.48
"Mar 02, 2017",381.0,367.98
"Mar 01, 2017",374.9,374.89
"Feb 28, 2017",365.15,369.57
"Feb 27, 2017",356.8,362.77
"Feb 23, 2017",356.0,354.47
"Feb 22, 2017",365.2,352.54
"Feb 21, 2017",350.0,360.14
"Feb 20, 2017",349.95,346.38
"Feb 17, 2017",346.2,344.24
"Feb 16, 2017",340.0,342.4
"Feb 15, 2017",353.15,335.45
"Feb 14, 2017",339.65,339.77
"Feb 13, 2017",347.15,337.39
"Feb 10, 2017",346.1,343.3
"Feb 09, 2017",337.0,340.71
"Feb 08, 2017",332.05,332.22
"Feb 07, 2017",336.0,329.14
"Feb 06, 2017",331.0,333.96
"Feb 03, 2017",331.3,328.89
"Feb 02, 2017",334.1,329.14
"Feb 01, 2017",328.1,332.07
"Jan 31, 2017",337.0,325.36
"Jan 30, 2017",337.0,334.46
"Jan 27, 2017",326.0,334.8
"Jan 25, 2017",325.0,323.87
"Jan 24, 2017",338.0,323.03
"Jan 23, 2017",342.0,336.29
"Jan 20, 2017",353.5,340.37
"Jan 19, 2017",351.0,349.61
"Jan 18, 2017",345.0,346.38
"Jan 17, 2017",344.6,341.96
"Jan 16, 2017",343.65,342.35
"Jan 13, 2017",342.0,341.41
"Jan 12, 2017",344.35,337.63
"Jan 11, 2017",344.0,341.11
"Jan 10, 2017",338.05,341.76
"Jan 09, 2017",337.9,335.2
"Jan 06, 2017",345.0,334.01
"Jan 05, 2017",338.35,340.76
"Jan 04, 2017",338.0,332.52
"Jan 03, 2017",329.0,329.98
"Jan 02, 2017",325.0,326.61
"Dec 30, 2016",329.8,326.11
"Dec 29, 2016",318.8,326.51
"Dec 28, 2016",318.4,314.59
"Dec 27, 2016",308.9,315.28
"Dec 26, 2016",315.0,307.73
"Dec 23, 2016",312.0,313.39
"Dec 22, 2016",310.0,308.62
"Dec 21, 2016",308.1,307.48
"Dec 20, 2016",318.05,306.09
"Dec 19, 2016",317.0,315.73
"Dec 16, 2016",320.7,316.97
"Dec 15, 2016",317.0,321.64
"Dec 14, 2016",320.0,319.8
"Dec 13, 2016",324.0,318.46
"Dec 12, 2016",323.0,315.88
"Dec 09, 2016",323.05,324.02
"Dec 08, 2016",315.2,321.34
"Dec 07, 2016",306.1,308.38
"Dec 06, 2016",306.0,302.61
"Dec 05, 2016",308.45,302.66
"Dec 02, 2016",307.8,304.15
"Dec 01, 2016",319.85,305.79
"Nov 30, 2016",312.3,312.45
"Nov 29, 2016",301.25,305.35
"Nov 28, 2016",301.0,298.59
"Nov 25, 2016",300.6,298.34
"Nov 24, 2016",298.95,297.15
"Nov 23, 2016",308.45,297.05
"Nov 22, 2016",299.0,299.73
"Nov 21, 2016",292.55,293.77
"Nov 18, 2016",302.0,291.09
"Nov 17, 2016",326.9,300.68
"Nov 16, 2016",353.0,326.11
"Nov 15, 2016",333.45,319.3
"Nov 11, 2016",355.35,331.28
