Date,Open,Close
"Apr 03, 2017",181.5,189.15
"Mar 31, 2017",181.7,180.1
"Mar 30, 2017",179.7,179.9
"Mar 29, 2017",179.9,178.25
"Mar 28, 2017",179.0,178.5
"Mar 27, 2017",176.95,177.8
"Mar 24, 2017",177.5,176.85
"Mar 23, 2017",175.0,176.35
"Mar 22, 2017",179.0,174.1
"Mar 21, 2017",180.8,179.6
"Mar 20, 2017",184.25,179.4
"Mar 17, 2017",186.0,182.85
"Mar 16, 2017",185.5,185.25
"Mar 15, 2017",180.35,183.0
"Mar 14, 2017",177.9,178.8
"Mar 10, 2017",180.15,177.9
"Mar 09, 2017",179.75,178.5
"Mar 08, 2017",181.4,179.2
"Mar 07, 2017",182.05,181.0
"Mar 06, 2017",187.0,181.95
"Mar 03, 2017",186.0,186.7
"Mar 02, 2017",194.65,186.0
"Mar 01, 2017",193.25,194.9
"Feb 28, 2017",194.0,191.25
"Feb 27, 2017",195.65,195.2
"Feb 23, 2017",188.9,195.65
"Feb 22, 2017",193.0,188.6
"Feb 21, 2017",198.0,192.9
"Feb 20, 2017",195.0,196.3
"Feb 17, 2017",201.0,195.25
"Feb 16, 2017",193.2,198.95
"Feb 15, 2017",198.0,192.2
"Feb 14, 2017",185.8,195.6
"Feb 13, 2017",195.0,185.85
"Feb 10, 2017",197.0,194.8
"Feb 09, 2017",188.0,194.7
"Feb 08, 2017",186.0,188.05
"Feb 07, 2017",186.0,185.35
"Feb 06, 2017",190.0,185.9
"Feb 03, 2017",182.85,182.8
"Feb 02, 2017",182.1,182.85
"Feb 01, 2017",182.8,183.2
"Jan 31, 2017",188.5,182.95
"Jan 30, 2017",188.3,187.7
"Jan 27, 2017",188.35,190.65
"Jan 25, 2017",189.1,188.35
"Jan 24, 2017",182.0,188.75
"Jan 23, 2017",183.0,182.0
"Jan 20, 2017",187.9,183.5
"Jan 19, 2017",187.2,188.9
"Jan 18, 2017",186.95,187.15
"Jan 17, 2017",189.9,187.05
"Jan 16, 2017",193.4,191.5
"Jan 13, 2017",196.0,189.7
"Jan 12, 2017",198.0,195.9
"Jan 11, 2017",204.4,197.7
"Jan 10, 2017",200.7,200.8
"Jan 09, 2017",194.0,198.85
"Jan 06, 2017",187.9,192.3
"Jan 05, 2017",193.0,185.2
"Jan 04, 2017",188.8,189.4
"Jan 03, 2017",182.75,187.55
"Jan 02, 2017",181.7,182.25
"Dec 30, 2016",182.75,180.55
"Dec 29, 2016",178.2,182.65
"Dec 28, 2016",179.45,177.0
"Dec 27, 2016",172.0,179.45
"Dec 26, 2016",178.85,172.3
"Dec 23, 2016",183.95,179.45
"Dec 22, 2016",185.0,183.15
"Dec 21, 2016",181.1,185.75
"Dec 20, 2016",181.0,180.75
"Dec 19, 2016",183.05,178.95
"Dec 16, 2016",184.8,183.5
"Dec 15, 2016",178.8,184.85
"Dec 14, 2016",175.2,179.95
"Dec 13, 2016",174.8,175.15
"Dec 12, 2016",172.15,170.2
"Dec 09, 2016",169.7,172.5
"Dec 08, 2016",170.9,169.3
"Dec 07, 2016",169.9,169.75
"Dec 06, 2016",171.0,169.3
"Dec 05, 2016",172.1,169.6
"Dec 02, 2016",173.0,173.15
"Dec 01, 2016",179.0,174.1
"Nov 30, 2016",180.1,177.2
"Nov 29, 2016",183.45,182.45
"Nov 28, 2016",176.5,183.2
"Nov 25, 2016",170.05,176.5
"Nov 24, 2016",169.0,170.35
"Nov 23, 2016",163.95,173.3
"Nov 22, 2016",158.5,162.8
"Nov 21, 2016",161.4,158.05
"Nov 18, 2016",161.6,160.3
"Nov 17, 2016",164.4,161.2
"Nov 16, 2016",164.0,163.05
"Nov 15, 2016",163.55,161.6
"Nov 11, 2016",162.25,163.55
