Date,Open,Close
"Apr 03, 2017",260.0,249.68
"Mar 31, 2017",252.0,257.21
"Mar 30, 2017",243.5,246.62
"Mar 29, 2017",242.15,242.83
"Mar 28, 2017",241.85,237.66
"Mar 27, 2017",242.0,237.12
"Mar 24, 2017",242.65,237.02
"Mar 23, 2017",246.0,241.4
"Mar 22, 2017",251.95,240.61
"Mar 21, 2017",256.0,249.82
"Mar 20, 2017",248.0,250.81
"Mar 17, 2017",245.55,242.93
"Mar 16, 2017",245.1,241.4
"Mar 15, 2017",239.5,241.35
"Mar 14, 2017",237.55,235.54
"Mar 10, 2017",237.55,234.01
"Mar 09, 2017",237.0,233.86
"Mar 08, 2017",238.1,235.34
"Mar 07, 2017",241.0,235.0
"Mar 06, 2017",235.0,235.93
"Mar 03, 2017",234.45,230.76
"Mar 02, 2017",239.95,230.96
"Mar 01, 2017",234.35,236.87
"Feb 28, 2017",235.8,230.66
"Feb 27, 2017",236.5,232.58
"Feb 23, 2017",240.0,232.98
"Feb 22, 2017",242.45,237.51
"Feb 21, 2017",246.75,238.3
"Feb 20, 2017",249.95,242.73
"Feb 17, 2017",245.95,243.57
"Feb 16, 2017",239.7,242.19
"Feb 15, 2017",239.65,235.79
"Feb 14, 2017",240.4,235.93
"Feb 13, 2017",241.95,236.43
"Feb 10, 2017",240.05,235.98
"Feb 09, 2017",242.8,237.41
"Feb 08, 2017",241.0,239.18
"Feb 07, 2017",245.9,236.62
"Feb 06, 2017",251.0,240.61
"Feb 03, 2017",244.9,246.13
"Feb 02, 2017",239.9,239.87
"Feb 01, 2017",233.5,235.39
"Jan 31, 2017",237.0,230.27
"Jan 30, 2017",233.0,234.06
"Jan 27, 2017",227.5,230.12
"Jan 25, 2017",223.0,224.11
"Jan 24, 2017",214.2,218.74
"Jan 23, 2017",211.3,211.31
"Jan 20, 2017",213.0,205.79
"Jan 19, 2017",211.85,209.43
"Jan 18, 2017",214.6,209.19
"Jan 17, 2017",215.7,211.06
"Jan 16, 2017",213.95,209.88
"Jan 13, 2017",209.0,208.25
"Jan 12, 2017",208.1,204.56
"Jan 11, 2017",209.0,204.71
"Jan 10, 2017",209.0,206.04
"Jan 09, 2017",204.2,204.16
"Jan 06, 2017",204.8,201.16
"Jan 05, 2017",202.35,200.81
"Jan 04, 2017",204.2,199.39
"Jan 03, 2017",203.0,202.19
"Jan 02, 2017",196.5,199.98
"Dec 30, 2016",192.4,189.04
"Dec 29, 2016",193.7,187.86
"Dec 28, 2016",194.05,186.58
"Dec 27, 2016",189.55,188.45
"Dec 26, 2016",194.25,188.2
"Dec 23, 2016",194.55,190.62
"Dec 22, 2016",190.7,191.65
"Dec 21, 2016",197.0,190.42
"Dec 20, 2016",198.75,192.79
"Dec 19, 2016",200.0,197.17
"Dec 16, 2016",198.0,197.32
"Dec 15, 2016",197.0,194.46
"Dec 14, 2016",202.0,194.95
"Dec 13, 2016",201.35,199.53
"Dec 12, 2016",202.4,196.48
"Dec 09, 2016",205.2,201.26
"Dec 08, 2016",204.0,201.9
"Dec 07, 2016",205.0,198.45
"Dec 06, 2016",201.35,198.7
"Dec 05, 2016",197.15,196.63
"Dec 02, 2016",201.6,195.4
"Dec 01, 2016",205.4,198.3
"Nov 30, 2016",208.05,200.96
"Nov 29, 2016",204.6,203.13
"Nov 28, 2016",202.4,201.55
"Nov 25, 2016",196.9,198.06
"Nov 24, 2016",188.9,192.05
"Nov 23, 2016",188.0,185.89
"Nov 22, 2016",183.65,183.72
"Nov 21, 2016",185.25,179.88
"Nov 18, 2016",190.0,185.1
"Nov 17, 2016",191.5,187.66
"Nov 16, 2016",188.0,186.48
"Nov 15, 2016",197.05,188.06
"Nov 11, 2016",200.0,194.12
