Date,Open,Close
"Apr 03, 2017",394.0,404.66
"Mar 31, 2017",391.0,391.25
"Mar 30, 2017",394.9,388.62
"Mar 29, 2017",391.0,391.75
"Mar 28, 2017",390.7,388.67
"Mar 27, 2017",392.0,387.77
"Mar 24, 2017",390.9,388.57
"Mar 23, 2017",385.5,386.28
"Mar 22, 2017",394.1,384.64
"Mar 21, 2017",408.5,397.71
"Mar 20, 2017",404.0,403.97
"Mar 17, 2017",409.0,402.03
"Mar 16, 2017",406.0,405.21
"Mar 15, 2017",394.35,399.44
"Mar 14, 2017",391.25,391.84
"Mar 10, 2017",394.2,388.71
"Mar 09, 2017",389.25,389.71
"Mar 08, 2017",396.0,388.17
"Mar 07, 2017",397.9,392.74
"Mar 06, 2017",390.0,394.13
"Mar 03, 2017",380.4,384.89
"Mar 02, 2017",381.8,378.23
"Mar 01, 2017",381.0,377.39
"Feb 28, 2017",376.95,377.49
"Feb 27, 2017",371.85,373.12
"Feb 23, 2017",376.5,369.44
"Feb 22, 2017",383.65,374.06
"Feb 21, 2017",381.05,380.52
"Feb 20, 2017",376.85,377.54
"Feb 17, 2017",377.55,374.06
"Feb 16, 2017",368.2,374.16
"Feb 15, 2017",379.0,365.71
"Feb 14, 2017",380.0,375.9
"Feb 13, 2017",387.9,376.64
"Feb 10, 2017",381.8,381.86
"Feb 09, 2017",380.7,377.34
"Feb 08, 2017",370.3,376.15
"Feb 07, 2017",378.95,367.21
"Feb 06, 2017",380.0,375.9
"Feb 03, 2017",378.9,375.45
"Feb 02, 2017",379.45,374.21
"Feb 01, 2017",368.05,374.01
"Jan 31, 2017",380.95,365.47
"Jan 30, 2017",369.0,376.94
"Jan 27, 2017",372.25,368.2
"Jan 25, 2017",367.8,369.84
"Jan 24, 2017",361.4,363.33
"Jan 23, 2017",363.0,357.87
"Jan 20, 2017",369.0,361.0
"Jan 19, 2017",367.0,368.3
"Jan 18, 2017",373.0,366.81
"Jan 17, 2017",373.95,369.29
"Jan 16, 2017",369.45,371.33
"Jan 13, 2017",364.5,366.56
"Jan 12, 2017",364.0,358.02
"Jan 11, 2017",363.3,360.75
"Jan 10, 2017",360.0,360.4
"Jan 09, 2017",360.8,357.07
"Jan 06, 2017",365.0,358.71
"Jan 05, 2017",361.8,362.24
"Jan 04, 2017",360.0,355.68
"Jan 03, 2017",353.7,357.32
"Jan 02, 2017",356.2,350.17
"Dec 30, 2016",336.2,350.51
"Dec 29, 2016",329.3,332.08
"Dec 28, 2016",335.45,328.95
"Dec 27, 2016",328.75,330.64
"Dec 26, 2016",338.5,325.23
"Dec 23, 2016",340.9,337.75
"Dec 22, 2016",338.25,337.35
"Dec 21, 2016",342.0,337.25
"Dec 20, 2016",340.05,338.39
"Dec 19, 2016",340.0,339.59
"Dec 16, 2016",343.5,338.44
"Dec 15, 2016",327.1,340.48
"Dec 14, 2016",346.5,334.07
"Dec 13, 2016",344.6,343.36
"Dec 12, 2016",352.6,342.52
"Dec 09, 2016",350.95,350.41
"Dec 08, 2016",344.0,346.54
"Dec 07, 2016",345.7,337.9
"Dec 06, 2016",341.55,342.17
"Dec 05, 2016",339.0,340.63
"Dec 02, 2016",347.65,336.51
"Dec 01, 2016",366.4,350.27
"Nov 30, 2016",358.0,361.0
"Nov 29, 2016",362.0,355.13
"Nov 28, 2016",363.0,356.97
"Nov 25, 2016",342.5,359.9
"Nov 24, 2016",343.2,343.31
"Nov 23, 2016",341.5,342.57
"Nov 22, 2016",337.4,335.76
"Nov 21, 2016",342.0,333.57
"Nov 18, 2016",346.0,339.54
"Nov 17, 2016",337.5,342.76
"Nov 16, 2016",336.0,333.33
"Nov 15, 2016",371.9,327.36
"Nov 11, 2016",385.85,369.49
