Date,Open,High,Low,Close,Adj Close,Volume
2015-09-03,219.149994,225.500000,219.149994,223.425003,213.444870,120568
2015-09-04,223.425003,223.425003,211.649994,214.574997,204.990173,181188
2015-09-07,215.000000,217.625000,209.675003,213.125000,203.604935,540126
2015-09-08,215.000000,221.274994,210.000000,216.250000,206.590347,654676
2015-09-09,224.899994,227.000000,220.350006,222.600006,212.656708,163450
2015-09-10,220.000000,224.000000,214.399994,218.350006,208.596573,94206
2015-09-11,222.800003,227.350006,220.100006,222.250000,212.322342,91213
2015-09-14,225.600006,226.500000,220.000000,225.350006,215.283875,657707
2015-09-15,225.300003,226.500000,219.500000,221.649994,211.749130,70248
2015-09-16,225.000000,225.000000,219.000000,221.199997,211.319244,71924
2015-09-18,221.199997,225.000000,209.300003,216.350006,206.685913,231022
2015-09-21,215.399994,219.100006,213.600006,214.850006,205.252914,114196
2015-09-22,216.300003,217.000000,206.149994,207.800003,198.517807,127291
2015-09-23,205.000000,209.850006,202.050003,207.050003,197.801315,99523
2015-09-24,206.550003,209.050003,202.699997,204.600006,195.460754,97269
2015-09-28,204.600006,214.399994,204.500000,207.550003,198.278976,128974
2015-09-29,205.000000,217.899994,198.199997,215.050003,205.443954,353618
2015-09-30,217.149994,222.399994,216.800003,220.050003,210.220627,402942
2015-10-01,221.500000,223.500000,212.449997,215.050003,205.443954,192872
2015-10-05,215.050003,220.149994,215.050003,219.100006,209.313065,132947
2015-10-06,221.000000,227.600006,217.399994,226.050003,215.952606,224846
2015-10-07,228.000000,231.850006,222.750000,224.350006,214.328552,258400
2015-10-08,227.500000,227.500000,218.649994,222.100006,212.179047,105490
2015-10-09,226.000000,232.500000,224.399994,228.500000,218.293167,238708
2015-10-12,229.500000,230.600006,224.850006,227.250000,217.099014,80578
2015-10-13,227.149994,230.000000,224.300003,226.800003,216.669098,76541
2015-10-14,226.949997,229.000000,224.199997,225.800003,215.713791,63415
2015-10-15,227.600006,236.500000,227.000000,235.000000,224.502823,203790
2015-10-16,236.899994,239.500000,232.800003,235.149994,224.646118,152882
2015-10-19,235.000000,238.500000,232.600006,237.199997,226.604553,65823
2015-10-20,239.000000,241.899994,233.750000,236.800003,226.222412,419517
2015-10-21,239.500000,241.800003,233.500000,236.500000,225.935822,138897
2015-10-23,236.500000,240.000000,232.500000,233.800003,223.356430,106685
2015-10-26,236.000000,236.000000,229.199997,231.649994,221.302460,75037
2015-10-27,231.500000,235.699997,231.000000,233.100006,222.687698,81036
2015-10-28,231.750000,235.000000,230.399994,231.449997,221.111404,68956
2015-10-29,232.649994,233.000000,225.350006,227.350006,217.194534,104894
2015-10-30,null,null,null,null,null,null
2015-11-02,223.000000,223.000000,218.399994,220.100006,210.268387,113680
2015-11-03,221.500000,222.949997,218.199997,220.050003,210.220627,96084
2015-11-04,223.000000,223.899994,218.100006,219.649994,209.838470,80247
2015-11-05,219.899994,219.899994,213.399994,214.600006,205.014069,219128
2015-11-06,215.199997,215.750000,210.850006,213.050003,203.533310,86444
2015-11-09,210.000000,215.949997,205.399994,213.550003,204.010971,122511
2015-11-10,213.899994,214.500000,211.399994,212.300003,202.816788,69373
2015-11-13,212.300003,217.800003,212.300003,214.350006,204.775238,81918
2015-11-16,215.000000,216.300003,213.000000,215.399994,205.778320,56326
2015-11-17,219.000000,219.000000,214.800003,215.750000,206.112701,67367
2015-11-18,215.750000,217.399994,210.199997,210.899994,201.479340,90263
2015-11-19,213.550003,215.250000,212.399994,214.550003,204.966309,60394
2015-11-20,215.000000,219.199997,213.600006,216.449997,206.781433,140105
2015-11-23,null,null,null,null,null,null
2015-11-24,218.399994,222.800003,218.399994,220.250000,210.411682,78264
2015-11-26,220.250000,226.050003,220.250000,222.550003,212.608948,92853
2015-11-27,224.449997,225.199997,221.000000,222.199997,212.274597,52903
2015-11-30,223.550003,225.699997,222.199997,223.350006,213.373199,42906
2015-12-01,223.399994,224.899994,221.250000,222.649994,212.704483,49844
2015-12-02,219.800003,224.649994,219.800003,221.399994,211.510315,45254
2015-12-03,220.500000,226.000000,219.800003,222.449997,212.513412,83571
2015-12-04,221.000000,222.800003,216.350006,217.350006,207.641235,137385
2015-12-07,218.550003,221.000000,218.000000,219.000000,209.217499,46405
2015-12-08,220.500000,221.750000,217.000000,217.949997,208.214401,40103
2015-12-09,215.149994,219.850006,211.149994,213.250000,203.724365,71407
2015-12-10,216.800003,217.350006,211.399994,216.550003,206.876984,49333
2015-12-11,217.000000,217.500000,208.699997,211.500000,202.052551,69129
2015-12-14,213.500000,216.149994,210.000000,215.050003,205.443954,37874
2015-12-15,217.000000,217.199997,213.500000,215.949997,206.303757,26079
2015-12-16,217.899994,220.250000,215.100006,216.250000,206.590347,60154
2015-12-17,219.149994,229.750000,217.750000,228.750000,218.532013,164020
2015-12-18,230.000000,233.800003,227.600006,229.199997,218.961899,111133
2015-12-21,230.600006,233.699997,229.600006,230.899994,220.585968,45772
2015-12-22,232.300003,232.399994,226.800003,227.300003,217.146759,54199
2015-12-23,228.750000,231.399994,228.250000,229.100006,218.866348,42714
2015-12-24,229.699997,230.750000,225.699997,226.850006,216.716873,30687
2015-12-28,226.850006,232.000000,226.850006,230.399994,220.108292,56934
2015-12-29,231.100006,237.050003,229.100006,235.199997,224.693848,167211
2015-12-30,237.350006,240.199997,234.000000,234.850006,224.359528,104339
2015-12-31,235.000000,237.899994,233.399994,235.600006,225.076019,39287
2016-01-01,235.850006,238.399994,235.000000,236.000000,225.458145,39568
2016-01-04,235.750000,237.899994,228.350006,230.050003,219.773941,61367
2016-01-05,231.250000,234.000000,229.850006,231.250000,220.920319,38494
2016-01-06,233.199997,235.399994,230.800003,231.750000,221.397995,51127
2016-01-07,230.000000,230.000000,213.500000,214.750000,205.157364,172686
2016-01-08,218.699997,224.399994,217.000000,223.449997,213.468735,97407
2016-01-11,220.000000,225.300003,217.500000,222.199997,212.274597,65789
2016-01-12,220.000000,221.500000,214.399994,215.050003,205.443954,73944
2016-01-13,216.000000,219.199997,205.399994,211.750000,202.291367,106471
2016-01-14,210.000000,211.399994,203.750000,206.850006,197.610260,64088
2016-01-15,210.000000,212.000000,200.399994,201.850006,192.833603,73580
2016-01-18,203.000000,203.000000,186.000000,190.949997,182.420471,115167
2016-01-19,190.800003,194.800003,189.000000,192.800003,184.187851,121159
2016-01-20,191.399994,191.399994,179.649994,183.300003,175.112198,240159
2016-01-21,189.000000,189.000000,176.500000,177.300003,169.380219,164462
2016-01-22,180.000000,187.500000,178.000000,186.500000,178.169250,151919
2016-01-25,191.000000,192.699997,187.100006,189.050003,180.605362,104682
2016-01-27,189.050003,190.899994,184.000000,186.000000,177.691589,84099
2016-01-28,186.000000,186.649994,181.399994,182.600006,174.443466,126746
2016-01-29,183.000000,186.300003,180.250000,183.649994,175.446564,146681
2016-02-01,187.899994,195.800003,187.100006,190.949997,182.420471,222606
2016-02-02,192.000000,195.600006,188.500000,189.850006,181.369614,134893
2016-02-03,186.000000,188.600006,181.800003,183.500000,175.303253,97268
2016-02-04,187.000000,187.000000,174.750000,176.949997,169.045837,174227
2016-02-05,177.500000,179.899994,175.949997,178.850006,170.860977,148458
2016-02-08,179.899994,182.199997,173.000000,174.250000,166.466431,111932
2016-02-09,172.899994,172.899994,166.250000,166.949997,159.492523,226887
2016-02-10,164.000000,165.500000,161.699997,162.750000,155.480133,109351
2016-02-11,162.000000,163.600006,150.000000,151.149994,144.398300,183135
2016-02-12,152.750000,154.899994,140.550003,152.899994,146.070129,256492
2016-02-15,159.000000,161.100006,155.199997,158.899994,151.802109,137355
2016-02-16,161.000000,161.000000,153.199997,154.050003,147.168762,73255
2016-02-17,154.000000,155.850006,147.800003,153.699997,146.834381,83449
2016-02-18,156.000000,158.699997,150.550003,153.850006,146.977707,81832
2016-02-19,151.899994,154.949997,150.000000,152.000000,145.210327,109833
2016-02-22,152.399994,153.300003,150.000000,150.649994,143.920624,79812
2016-02-23,151.899994,153.850006,150.000000,151.250000,144.493835,115921
2016-02-24,153.800003,153.800003,146.500000,147.000000,140.433685,125649
2016-02-25,147.000000,148.000000,141.750000,142.300003,135.943619,121565
2016-02-26,144.500000,153.699997,143.199997,152.199997,145.401382,241676
2016-02-29,154.949997,161.899994,150.000000,153.600006,146.738876,1433996
2016-03-01,158.899994,161.000000,155.399994,160.000000,152.852982,197460
