Date,Open,High,Low,Close,Adj Close,Volume
2015-09-03,180.000000,182.699997,178.250000,180.100006,173.537033,37042
2015-09-04,180.000000,185.000000,173.550003,179.600006,173.055252,106219
2015-09-07,179.350006,185.199997,176.800003,182.449997,175.801392,59892
2015-09-08,184.500000,184.500000,180.000000,181.550003,174.934204,50473
2015-09-09,184.000000,185.600006,181.000000,181.750000,175.126907,40036
2015-09-10,182.000000,182.000000,173.350006,175.199997,168.815582,73459
2015-09-11,175.800003,179.399994,175.050003,176.250000,169.827347,64333
2015-09-14,178.800003,178.800003,172.649994,173.899994,167.562958,68776
2015-09-15,175.649994,177.500000,172.149994,175.100006,168.719238,97850
2015-09-16,176.300003,176.500000,169.300003,171.899994,165.635834,805015
2015-09-18,171.899994,182.000000,170.500000,178.350006,171.850800,427086
2015-09-21,177.600006,178.750000,175.800003,177.199997,170.742706,48223
2015-09-22,178.500000,181.899994,177.199997,178.100006,171.609924,60402
2015-09-23,null,null,null,null,null,null
2015-09-24,188.500000,188.699997,182.100006,185.050003,178.306656,51295
2015-09-28,185.050003,185.050003,180.300003,181.149994,174.548767,36094
2015-09-29,179.600006,183.850006,177.600006,179.600006,173.055252,21794
2015-09-30,181.000000,186.600006,180.050003,185.000000,178.258469,45165
2015-10-01,185.899994,186.250000,182.399994,184.800003,178.065781,41813
2015-10-05,184.800003,199.800003,184.750000,196.649994,189.483948,84616
2015-10-06,198.500000,202.350006,193.250000,200.399994,193.097275,112948
2015-10-07,203.000000,208.399994,198.149994,204.750000,197.288773,93250
2015-10-08,205.000000,212.000000,198.800003,208.350006,200.757599,69739
2015-10-09,211.550003,212.500000,198.449997,199.050003,191.796494,83017
2015-10-12,200.000000,201.800003,191.000000,192.350006,185.340637,54217
2015-10-13,190.300003,191.500000,183.000000,186.500000,179.703812,74652
2015-10-14,185.000000,193.000000,185.000000,189.750000,182.835388,57479
2015-10-15,190.000000,196.399994,190.000000,193.550003,186.496902,66243
2015-10-16,193.850006,194.149994,188.550003,190.149994,183.220795,32973
2015-10-19,190.750000,197.300003,188.000000,189.300003,182.401779,71373
2015-10-20,191.250000,194.100006,185.449997,186.100006,179.318405,62527
2015-10-21,186.850006,188.500000,185.000000,185.899994,179.125687,33028
2015-10-23,185.899994,188.699997,180.600006,181.300003,174.693314,52301
2015-10-26,184.699997,186.000000,171.600006,173.550003,167.225708,127347
2015-10-27,175.100006,179.899994,174.550003,178.449997,171.947159,55806
2015-10-28,177.500000,181.649994,176.500000,180.000000,173.440674,58257
2015-10-29,180.250000,183.399994,159.350006,162.300003,156.385681,761824
2015-10-30,null,null,null,null,null,null
2015-11-02,162.100006,167.000000,159.149994,159.949997,154.121307,142889
2015-11-03,162.399994,164.500000,161.100006,162.199997,156.289322,95705
2015-11-04,164.050003,167.350006,160.699997,164.649994,158.650040,94418
2015-11-05,166.899994,167.949997,161.649994,163.149994,157.204697,165853
2015-11-06,164.550003,166.850006,163.000000,164.649994,158.650040,58039
2015-11-09,160.000000,165.000000,155.000000,163.750000,157.782837,70135
2015-11-10,164.500000,164.500000,161.199997,161.449997,155.566650,27238
2015-11-13,161.449997,165.600006,160.000000,160.600006,154.747620,33303
2015-11-16,161.500000,163.000000,158.250000,159.600006,153.784073,41816
2015-11-17,163.350006,164.500000,161.350006,163.899994,157.927368,102282
2015-11-18,164.000000,169.050003,164.000000,166.300003,160.239929,98592
2015-11-19,168.000000,171.000000,165.199997,165.600006,159.565430,45518
2015-11-20,167.850006,169.550003,165.000000,166.500000,160.432632,53190
2015-11-23,168.199997,168.500000,165.699997,166.899994,160.818054,16391
2015-11-24,166.649994,173.050003,166.649994,167.449997,161.348007,86428
2015-11-26,167.449997,172.000000,165.500000,166.500000,160.432632,49225
2015-11-27,169.899994,170.000000,164.550003,166.649994,160.577164,200748
2015-11-30,168.000000,168.000000,160.000000,161.699997,155.807541,45210
2015-12-01,162.199997,164.399994,161.000000,161.800003,155.903900,50517
2015-12-02,164.699997,165.000000,162.550003,162.949997,157.011993,21784
2015-12-03,162.600006,163.899994,155.199997,157.500000,151.760605,62180
2015-12-04,156.399994,162.800003,156.399994,159.399994,153.591354,100138
2015-12-07,161.750000,162.199997,157.050003,157.600006,151.856949,50657
2015-12-08,157.550003,158.199997,154.100006,154.949997,149.303513,45448
2015-12-09,156.949997,158.100006,152.149994,153.899994,148.291779,50035
2015-12-10,154.500000,154.500000,145.100006,146.399994,141.065079,115459
2015-12-11,146.250000,150.899994,146.250000,148.500000,143.088547,70685
2015-12-14,148.550003,149.600006,146.000000,146.300003,140.968735,46951
2015-12-15,146.800003,152.000000,146.649994,150.399994,144.919327,51937
2015-12-16,153.500000,159.600006,152.000000,153.100006,147.520950,117394
2015-12-17,155.800003,157.949997,153.850006,154.800003,149.158997,66346
2015-12-18,154.449997,156.850006,148.699997,149.949997,144.485703,60485
2015-12-21,150.100006,153.050003,148.250000,149.050003,143.618515,46081
2015-12-22,150.199997,150.199997,146.600006,147.199997,141.835922,767122
2015-12-23,148.699997,149.050003,142.399994,144.050003,138.800735,74634
2015-12-24,144.199997,151.000000,144.199997,146.550003,141.209625,121768
2015-12-28,146.550003,147.750000,143.350006,146.050003,140.727844,59443
2015-12-29,146.199997,146.800003,138.050003,139.350006,134.272003,93512
