Date,Open,High,Low,Close,Adj Close,Volume
2015-09-03,651.000000,665.549988,651.000000,662.599976,654.885681,1832
2015-09-04,662.000000,662.000000,649.750000,658.400024,650.734619,3937
2015-09-07,654.950012,663.849976,652.000000,653.299988,645.693970,1159
2015-09-08,650.000000,658.000000,643.000000,656.250000,648.609619,1272
2015-09-09,660.000000,677.000000,660.000000,673.900024,666.054199,2411
2015-09-10,675.000000,690.200012,665.200012,681.200012,673.269165,3076
2015-09-11,685.950012,702.000000,683.000000,687.799988,679.792236,3694
2015-09-14,695.049988,703.799988,686.000000,688.400024,680.385315,2419
2015-09-15,685.349976,690.049988,680.000000,687.299988,679.298096,1054
2015-09-16,681.700012,690.000000,672.299988,686.799988,678.804016,696
2015-09-18,686.799988,687.099976,665.000000,681.299988,673.367981,1098
2015-09-21,650.000000,687.000000,650.000000,680.799988,672.873779,544
2015-09-22,684.000000,692.299988,656.000000,665.950012,658.196716,1030
2015-09-23,660.000000,666.849976,650.000000,657.049988,649.400391,2319
2015-09-24,null,null,null,null,null,null
2015-09-28,666.200012,674.000000,666.200012,670.349976,662.545410,990
2015-09-29,665.000000,679.950012,651.250000,675.049988,667.190796,413
2015-09-30,680.000000,680.000000,651.000000,671.349976,663.533813,926
2015-10-01,674.500000,674.950012,665.000000,665.849976,658.097839,547
2015-10-05,665.849976,669.000000,645.000000,661.150024,653.452576,856
2015-10-06,663.000000,669.500000,658.099976,665.950012,658.196716,1324
2015-10-07,667.000000,667.000000,655.500000,660.950012,653.255005,736
2015-10-08,687.000000,687.000000,660.000000,661.650024,653.946777,433
2015-10-09,666.500000,669.950012,656.150024,662.599976,654.885681,375
2015-10-12,658.000000,669.950012,654.000000,659.650024,651.970093,994
2015-10-13,665.700012,669.500000,655.549988,661.750000,654.045593,794
2015-10-14,657.000000,670.000000,656.000000,660.849976,653.156067,1670
2015-10-15,665.849976,670.000000,657.200012,660.000000,652.316040,4023
2015-10-16,657.000000,662.500000,653.000000,655.849976,648.214233,1386
2015-10-19,656.200012,666.099976,654.000000,664.500000,656.763550,2554
2015-10-20,662.500000,668.400024,662.500000,665.200012,657.455444,363
2015-10-21,666.700012,667.000000,661.000000,662.650024,654.935181,1469
2015-10-23,662.650024,670.400024,660.450012,661.900024,654.193848,559
2015-10-26,664.049988,669.000000,662.000000,664.049988,656.318909,759
2015-10-27,664.900024,665.000000,656.000000,664.799988,657.060120,1138
2015-10-28,660.000000,668.900024,656.799988,666.200012,658.443787,537
2015-10-29,null,null,null,null,null,null
2015-10-30,null,null,null,null,null,null
2015-11-02,651.099976,657.250000,649.000000,655.950012,648.313110,23174
2015-11-03,660.000000,672.000000,656.000000,667.000000,659.234558,457331
2015-11-04,670.000000,684.849976,665.000000,674.799988,666.943726,483645
2015-11-05,676.950012,677.000000,663.150024,669.450012,661.655945,33678
2015-11-06,670.000000,672.849976,663.000000,665.450012,657.702576,282
2015-11-09,657.400024,665.849976,655.250000,663.099976,655.379944,1802
2015-11-10,662.049988,670.049988,638.099976,647.950012,640.406250,4845
2015-11-13,647.950012,650.500000,635.000000,636.950012,629.534363,1675
2015-11-16,636.000000,636.000000,625.500000,627.700012,620.392029,2455
2015-11-17,631.000000,660.000000,628.849976,641.900024,634.426697,4013
2015-11-18,640.250000,647.950012,635.549988,641.000000,633.537170,2258
2015-11-19,642.950012,662.750000,642.950012,656.299988,648.659058,1481
2015-11-20,645.000000,660.000000,644.000000,659.500000,651.821777,1590
2015-11-23,662.000000,662.000000,646.049988,651.950012,644.359680,2295
2015-11-24,650.000000,655.599976,645.000000,647.650024,640.109802,3028
2015-11-26,647.650024,658.000000,647.000000,649.450012,641.888794,1975
2015-11-27,650.000000,661.950012,640.000000,654.700012,647.077698,2415
2015-11-30,655.000000,665.000000,651.200012,660.799988,653.106628,1414
2015-12-01,658.150024,659.000000,650.099976,652.000000,644.409119,1751
2015-12-02,656.000000,660.000000,648.549988,650.250000,642.679504,1554
2015-12-03,650.000000,654.000000,646.000000,647.549988,640.010986,1829
2015-12-04,650.000000,659.700012,645.000000,653.450012,645.842285,1355
2015-12-07,650.000000,660.000000,646.099976,651.950012,644.359680,308
2015-12-08,648.000000,653.000000,645.000000,649.250000,641.691162,1454
2015-12-09,646.000000,652.000000,642.900024,651.599976,644.013794,2360
2015-12-10,645.049988,648.799988,640.000000,648.450012,640.900513,689
2015-12-11,650.000000,650.000000,628.000000,632.650024,625.284424,1204
2015-12-14,629.000000,639.750000,625.599976,637.349976,629.929565,544
2015-12-15,639.750000,652.500000,631.000000,640.349976,632.894714,3071
2015-12-16,647.500000,650.000000,642.000000,647.450012,639.912048,1122
2015-12-17,650.000000,655.000000,644.549988,651.200012,643.618408,970
2015-12-18,646.450012,651.000000,641.000000,649.650024,642.086487,1316
2015-12-21,652.000000,653.450012,645.049988,648.099976,640.554504,5943
2015-12-22,648.549988,652.049988,645.000000,648.549988,640.999268,862
2015-12-23,648.099976,651.950012,646.000000,650.299988,642.728943,526
2015-12-24,646.049988,652.950012,646.049988,650.700012,643.124207,805
2015-12-28,650.700012,656.099976,649.400024,651.950012,644.359680,1392
2015-12-29,651.000000,655.000000,650.500000,652.049988,644.458557,665
2015-12-30,655.000000,655.099976,648.200012,650.450012,642.877197,634
2015-12-31,652.000000,652.500000,646.500000,649.000000,641.444031,668
2016-01-01,650.000000,653.000000,648.250000,652.200012,644.606873,587
2016-01-04,652.000000,656.000000,648.799988,649.799988,642.234741,1253
2016-01-05,655.000000,663.000000,649.000000,653.000000,645.397461,1748
2016-01-06,655.000000,659.799988,649.849976,650.849976,643.272522,3358
2016-01-07,643.000000,655.000000,643.000000,650.150024,642.580627,1694
2016-01-08,651.000000,654.799988,645.500000,648.599976,641.048706,2313
2016-01-11,645.000000,646.650024,636.150024,639.549988,632.104065,2990
2016-01-12,645.000000,650.000000,639.650024,644.049988,636.551697,1900
2016-01-13,643.000000,650.049988,635.200012,644.599976,637.095276,714
2016-01-14,643.799988,648.950012,638.099976,644.150024,636.650513,1700
2016-01-15,647.099976,649.500000,638.849976,641.349976,633.883057,1481
2016-01-18,636.000000,636.000000,600.500000,617.700012,610.508484,7580
2016-01-19,630.500000,634.500000,625.000000,628.250000,620.935669,1652
2016-01-20,633.000000,633.000000,620.000000,624.150024,616.883423,141591
2016-01-21,626.500000,632.950012,624.549988,629.000000,621.676941,934
2016-01-22,633.250000,634.950012,613.599976,618.299988,611.101440,2779
2016-01-25,618.750000,618.750000,596.450012,610.200012,603.095764,4447
2016-01-27,610.200012,610.200012,610.200012,610.200012,603.095764,0
2016-01-28,610.000000,614.700012,604.599976,609.950012,602.848755,655
2016-01-29,605.000000,643.299988,602.200012,608.400024,601.316772,423704
2016-02-01,610.549988,616.799988,608.950012,612.700012,605.566650,1300
2016-02-02,615.000000,619.750000,610.849976,615.200012,608.037537,809
2016-02-03,610.000000,613.700012,598.000000,599.799988,592.816833,1310
2016-02-04,606.000000,608.700012,601.900024,607.950012,600.872009,643
2016-02-05,602.349976,606.000000,598.099976,599.700012,592.718079,2261
2016-02-08,600.049988,608.000000,597.049988,601.250000,594.250000,1383
2016-02-09,605.000000,605.000000,596.000000,599.750000,592.767517,3396
2016-02-10,601.650024,609.950012,599.500000,605.799988,598.747009,66878
2016-02-11,606.450012,607.049988,596.099976,600.450012,593.459290,4004
2016-02-12,596.000000,604.000000,571.000000,579.750000,573.000244,6894
2016-02-15,589.000000,618.049988,589.000000,601.549988,594.546509,879
2016-02-16,602.000000,602.950012,595.049988,596.549988,589.604675,1690
2016-02-17,null,null,null,null,null,null
2016-02-18,605.000000,608.200012,564.500000,573.049988,566.378296,3979
2016-02-19,573.000000,577.500000,568.000000,571.250000,564.599243,1100
2016-02-22,575.000000,581.450012,560.000000,562.200012,555.654602,1225
2016-02-23,565.000000,575.000000,560.099976,562.299988,555.753479,513
2016-02-24,562.299988,564.200012,552.099976,554.950012,548.489014,1255
2016-02-25,559.900024,561.900024,556.000000,559.099976,552.590637,480
2016-02-26,564.799988,566.450012,551.349976,559.650024,553.134338,2024
2016-02-29,562.450012,577.000000,561.049988,571.049988,564.401611,4255
2016-03-01,570.000000,580.000000,561.500000,576.250000,569.540955,1787
2016-03-02,583.000000,583.000000,572.900024,578.500000,571.764832,2471
2016-03-03,584.950012,595.700012,575.000000,590.250000,583.378113,1173
2016-03-04,595.000000,597.000000,589.099976,591.200012,584.317017,1301
2016-03-08,591.200012,637.349976,591.200012,599.200012,592.223877,8820
2016-03-09,597.500000,609.200012,594.900024,596.799988,589.851746,1280
2016-03-10,605.000000,608.099976,587.650024,589.650024,582.785034,2171
2016-03-11,594.500000,604.900024,594.000000,601.000000,594.002869,2188
2016-03-14,601.950012,606.849976,600.000000,604.849976,597.807983,3533
2016-03-15,603.900024,607.000000,600.000000,601.900024,594.892456,962
2016-03-16,602.000000,607.250000,597.650024,602.099976,598.071045,3963
2016-03-17,606.849976,609.000000,604.650024,608.599976,604.527405,586
2016-03-18,604.000000,605.200012,600.049988,602.299988,598.269653,944
2016-03-21,605.000000,605.000000,601.900024,605.000000,600.951660,215
2016-03-22,606.000000,650.000000,606.000000,618.500000,614.361206,10284
2016-03-23,615.250000,624.000000,615.000000,620.049988,615.900879,1284
2016-03-28,620.049988,622.200012,597.849976,601.950012,597.922058,2878
2016-03-29,605.000000,624.750000,574.099976,603.650024,599.610657,39576
2016-03-30,615.000000,622.000000,608.650024,619.799988,615.652527,2192
2016-03-31,616.049988,631.799988,616.000000,629.500000,625.287659,2987
2016-04-01,629.750000,635.400024,628.000000,629.849976,625.635315,794
2016-04-04,634.000000,635.000000,630.000000,631.700012,627.472900,387
2016-04-05,631.000000,633.799988,625.000000,628.349976,624.145325,489
2016-04-06,621.900024,627.000000,619.099976,620.599976,616.447205,943
2016-04-07,621.000000,621.000000,611.000000,611.450012,607.358459,1252
2016-04-08,620.000000,622.000000,607.000000,619.650024,615.503601,171
2016-04-11,613.500000,622.500000,613.500000,617.099976,612.970520,189
2016-04-12,615.299988,633.299988,615.299988,628.400024,624.194946,1291
2016-04-13,632.450012,632.450012,626.500000,630.450012,626.231262,1382
2016-04-18,630.450012,640.000000,620.750000,627.799988,623.598938,2119
2016-04-20,627.799988,646.000000,627.799988,641.950012,637.654358,1401
2016-04-21,642.000000,660.000000,642.000000,658.799988,654.391541,1591
2016-04-22,655.000000,665.000000,642.000000,652.299988,647.935120,1030
2016-04-25,647.849976,661.000000,640.000000,655.250000,650.865295,501
2016-04-26,658.000000,659.250000,650.549988,653.750000,649.375366,618
2016-04-27,655.150024,659.250000,651.000000,657.750000,653.348572,199
2016-04-28,657.000000,675.000000,653.000000,669.849976,665.367676,1762
2016-04-29,660.000000,671.000000,659.500000,665.250000,660.798401,715
2016-05-02,662.150024,665.000000,656.099976,660.150024,655.732544,1614
2016-05-03,665.000000,673.000000,657.849976,669.400024,664.920654,945
2016-05-04,671.500000,694.049988,665.000000,692.099976,687.468689,2467
2016-05-05,692.150024,692.200012,648.000000,657.500000,653.100281,3699
2016-05-06,651.000000,655.000000,646.000000,650.000000,645.650452,1826
2016-05-09,651.000000,658.000000,651.000000,654.349976,649.971313,423
2016-05-10,654.000000,656.099976,650.000000,652.150024,647.786072,1065
