Date,Open,High,Low,Close,Adj Close,Volume
2015-09-03,57.950001,58.500000,56.549999,56.950001,54.628178,37731
2015-09-04,56.349998,57.000000,55.299999,56.400002,54.100605,22502
2015-09-07,56.900002,56.950001,55.000000,55.150002,52.901566,15306
2015-09-08,55.099998,56.200001,53.849998,55.849998,53.573029,41011
2015-09-09,56.650002,56.950001,55.650002,55.799999,53.525063,30637
2015-09-10,55.099998,55.450001,54.299999,54.599998,52.373985,32992
2015-09-11,55.250000,56.549999,54.549999,55.250000,52.997490,27325
2015-09-14,55.500000,55.650002,54.950001,55.349998,53.093410,41291
2015-09-15,55.099998,55.599998,54.599998,54.950001,52.709717,12999
2015-09-16,55.599998,55.650002,54.750000,55.049999,52.805645,40884
2015-09-18,55.049999,56.400002,55.049999,55.549999,53.285259,21706
2015-09-21,55.500000,57.000000,55.000000,56.500000,54.196526,45001
2015-09-22,57.349998,59.400002,56.200001,58.500000,56.114986,127162
2015-09-23,null,null,null,null,null,null
2015-09-24,null,null,null,null,null,null
2015-09-28,56.549999,60.950001,56.400002,58.150002,55.779255,224165
2015-09-29,58.450001,59.799999,57.299999,59.099998,56.690525,97062
2015-09-30,58.549999,59.650002,58.400002,58.549999,56.162949,47685
2015-10-01,58.500000,60.500000,58.500000,60.200001,57.745682,79543
2015-10-05,60.200001,60.599998,59.200001,60.200001,57.745682,36980
2015-10-06,59.799999,61.250000,59.599998,59.950001,57.505871,79832
2015-10-07,60.200001,61.200001,59.200001,59.650002,57.218102,45058
2015-10-08,59.799999,60.299999,58.900002,59.049999,56.642567,19377
2015-10-09,59.500000,59.849998,58.750000,59.099998,56.690525,24922
2015-10-12,58.849998,59.099998,58.599998,58.700001,56.306835,17578
2015-10-13,58.700001,60.000000,57.250000,58.900002,56.498680,30625
2015-10-14,59.099998,61.000000,58.500000,59.200001,56.786449,55937
2015-10-15,59.299999,60.099998,59.299999,59.400002,56.978298,27069
2015-10-16,60.000000,60.299999,59.000000,59.250000,56.834412,22756
2015-10-19,59.099998,59.650002,58.650002,59.200001,56.786449,26399
2015-10-20,59.700001,59.849998,59.049999,59.349998,56.930332,15027
2015-10-21,59.150002,61.000000,59.049999,59.400002,56.978298,40040
2015-10-23,59.400002,60.150002,58.549999,58.700001,56.306835,28826
2015-10-26,59.500000,60.500000,59.000000,59.450001,57.026257,50250
2015-10-27,59.500000,59.549999,59.000000,59.250000,56.834412,15913
2015-10-28,59.000000,59.000000,58.299999,58.450001,56.067024,34820
2015-10-29,null,null,null,null,null,null
2015-10-30,57.150002,58.200001,57.150002,57.450001,55.107796,26539
2015-11-02,58.500000,58.700001,57.150002,57.599998,55.251678,38513
2015-11-03,58.000000,59.400002,57.500000,57.700001,55.347603,292985
2015-11-04,58.400002,58.450001,56.750000,56.950001,54.628178,51286
2015-11-05,57.099998,57.200001,56.000000,56.049999,53.764874,38160
2015-11-06,55.900002,56.500000,55.099998,55.200001,52.949528,76716
2015-11-09,54.200001,54.950001,54.099998,54.549999,52.326027,32469
2015-11-10,54.500000,55.349998,54.500000,54.849998,52.613796,63724
2015-11-13,54.849998,56.500000,54.849998,56.049999,53.764874,86895
2015-11-16,54.549999,56.599998,54.549999,56.150002,53.860794,57226
2015-11-17,56.200001,56.450001,55.950001,56.250000,53.956722,29901
2015-11-18,null,null,null,null,null,null
2015-11-19,57.700001,57.750000,57.049999,57.299999,54.963909,60512
2015-11-20,57.549999,58.349998,57.549999,57.950001,55.587410,41749
2015-11-23,57.900002,60.599998,57.900002,60.150002,57.697716,81489
2015-11-24,60.950001,63.599998,59.549999,63.250000,60.671333,209931
2015-11-26,63.250000,64.800003,62.099998,63.450001,60.863178,216161
2015-11-27,63.299999,63.500000,62.000000,62.750000,60.191715,31291
2015-11-30,63.000000,64.099998,62.750000,63.349998,60.767258,77819
2015-12-01,63.200001,65.199997,62.799999,64.099998,61.486675,425213
2015-12-02,64.500000,64.750000,62.549999,63.450001,60.863178,127584
2015-12-03,62.750000,63.700001,62.549999,63.150002,60.575409,39616
2015-12-04,62.549999,63.250000,61.000000,61.400002,58.896759,66409
2015-12-07,61.549999,62.599998,60.750000,61.150002,58.656948,41778
2015-12-08,61.200001,61.750000,58.950001,59.349998,56.930332,71421
2015-12-09,59.400002,59.900002,57.549999,58.099998,55.731293,28597
2015-12-10,58.299999,58.450001,57.250000,58.099998,55.731293,43942
2015-12-11,58.400002,59.650002,57.900002,58.299999,55.923141,36749
2015-12-14,57.849998,59.700001,57.750000,58.450001,56.067024,70673
2015-12-15,59.500000,59.500000,58.250000,59.200001,56.786449,34805
2015-12-16,59.549999,60.900002,58.650002,59.200001,56.786449,56722
2015-12-17,59.900002,60.450001,59.250000,59.900002,57.457912,33248
2015-12-18,59.950001,60.000000,59.000000,59.349998,56.930332,18304
2015-12-21,59.349998,60.200001,59.000000,59.349998,56.930332,47117
2015-12-22,59.750000,60.000000,57.750000,59.250000,56.834412,20351
2015-12-23,60.049999,61.799999,59.599998,59.950001,57.505871,197734
2015-12-24,60.849998,60.849998,58.900002,59.349998,56.930332,51742
2015-12-28,59.349998,60.099998,59.349998,59.549999,57.122181,22397
2015-12-29,59.650002,60.200001,59.200001,60.000000,57.553833,29027
2015-12-30,59.900002,60.700001,59.900002,60.500000,58.033447,23101
2015-12-31,60.400002,62.700001,60.400002,62.500000,59.951908,88168
2016-01-01,62.950001,63.700001,62.450001,62.700001,60.143757,53011
2016-01-04,62.400002,63.599998,61.400002,62.250000,59.712105,67255
2016-01-05,63.000000,64.849998,62.250000,64.150002,61.534641,123704
2016-01-06,64.449997,66.599998,64.199997,65.050003,62.397949,127317
2016-01-07,64.349998,64.349998,62.349998,62.599998,60.047832,57271
2016-01-08,63.299999,65.199997,63.049999,64.400002,61.774448,51959
2016-01-11,64.400002,65.250000,63.349998,64.449997,61.822407,25755
2016-01-12,65.250000,67.199997,64.349998,65.300003,62.637756,158681
2016-01-13,66.099998,67.500000,61.250000,62.500000,59.951908,197817
2016-01-14,64.699997,64.699997,60.799999,61.650002,59.136562,46224
2016-01-15,63.799999,63.799999,59.099998,59.700001,57.266064,89153
2016-01-18,60.000000,60.000000,57.000000,57.599998,55.251678,59780
2016-01-19,57.200001,59.799999,57.000000,58.349998,55.971104,21469
2016-01-20,58.000000,59.250000,57.000000,57.950001,55.587410,110642
2016-01-21,59.000000,59.599998,53.099998,54.049999,51.846413,456829
2016-01-22,55.500000,57.150002,54.549999,55.099998,52.853603,154734
2016-01-25,56.599998,57.099998,55.099998,56.799999,54.484295,46291
2016-01-27,56.799999,57.400002,56.349998,56.650002,54.340412,28593
2016-01-28,56.500000,57.450001,56.400002,56.750000,54.436333,10768
2016-01-29,57.299999,57.900002,56.849998,57.650002,55.299641,67262
2016-02-01,58.150002,58.299999,57.750000,57.900002,55.539452,34863
2016-02-02,57.450001,57.900002,56.900002,57.099998,54.772064,17774
2016-02-03,56.700001,56.900002,56.250000,56.700001,54.388374,27422
2016-02-04,56.750000,57.599998,56.349998,56.599998,54.292446,9847
2016-02-05,57.299999,57.400002,56.650002,57.099998,54.772064,11005
2016-02-08,57.200001,57.549999,56.450001,56.500000,54.196526,7772
2016-02-09,56.049999,56.650002,55.099998,55.450001,53.189335,23007
2016-02-10,55.599998,55.849998,54.700001,55.200001,52.949528,20531
2016-02-11,55.000000,55.750000,53.549999,54.049999,51.846413,47323
2016-02-12,53.500000,54.200001,50.849998,52.250000,50.119797,71629
2016-02-15,53.750000,54.000000,52.549999,53.750000,51.558640,37772
2016-02-16,53.750000,54.250000,53.049999,53.349998,51.174950,20121
2016-02-17,null,null,null,null,null,null
2016-02-18,54.400002,54.799999,53.250000,53.799999,51.606602,11033
2016-02-19,55.000000,56.000000,54.099998,55.700001,53.429142,37403
2016-02-22,56.950001,58.750000,56.000000,58.500000,56.114986,73734
2016-02-23,58.799999,59.450001,57.400002,57.950001,55.587410,48617
2016-02-24,57.349998,57.799999,55.849998,56.299999,54.004681,11582
2016-02-25,56.349998,56.599998,55.000000,55.700001,53.429142,15232
2016-02-26,57.750000,57.750000,55.099998,55.599998,53.333218,43150
2016-02-29,55.599998,57.200001,53.500000,54.000000,51.798450,67197
2016-03-01,54.000000,54.849998,53.150002,53.349998,51.174950,28270
2016-03-02,53.799999,55.500000,53.799999,55.049999,52.805645,44881
2016-03-03,55.799999,56.650002,55.500000,56.000000,53.716911,23225
2016-03-04,56.000000,56.599998,54.099998,55.000000,52.757679,33857
2016-03-08,55.000000,56.599998,55.000000,55.900002,53.620991,53670
2016-03-09,54.450001,56.000000,54.450001,54.900002,52.661758,18892
2016-03-10,55.349998,55.450001,54.500000,54.849998,52.613796,17128
2016-03-11,55.000000,55.200001,54.500000,54.700001,52.469913,17545
2016-03-14,54.900002,55.500000,54.849998,55.049999,52.805645,27060
2016-03-15,56.500000,56.599998,54.299999,54.500000,52.278065,144850
2016-03-16,54.500000,54.849998,53.750000,54.000000,51.798450,41438
2016-03-17,54.549999,54.650002,53.500000,53.799999,51.606602,33553
2016-03-18,53.700001,54.000000,52.700001,52.950001,50.791256,59857
2016-03-21,54.000000,54.000000,53.200001,53.700001,51.510681,55781
2016-03-22,54.549999,54.549999,53.200001,53.599998,51.414757,56367
2016-03-23,53.900002,54.250000,53.549999,54.000000,51.798450,30491
2016-03-28,54.000000,54.299999,53.349998,53.500000,51.318836,32566
2016-03-29,53.349998,54.049999,53.099998,53.750000,51.558640,38302
2016-03-30,54.849998,54.849998,53.799999,54.650002,52.421947,165390
2016-03-31,54.500000,55.400002,54.299999,54.849998,52.613796,120831
2016-04-01,56.000000,56.000000,54.000000,55.200001,52.949528,144509
2016-04-04,55.299999,57.299999,55.299999,57.049999,54.724106,187446
2016-04-05,56.500000,56.900002,55.849998,56.400002,54.100605,65603
2016-04-06,56.500000,57.349998,56.400002,56.799999,54.484295,35772
2016-04-07,56.450001,58.349998,56.200001,57.150002,54.820026,86914
2016-04-08,57.049999,57.700001,56.599998,56.900002,54.580219,38366
2016-04-11,55.049999,58.099998,55.049999,57.750000,55.395561,62353
2016-04-12,59.000000,61.000000,58.450001,60.099998,57.649754,140726
2016-04-13,61.000000,62.000000,60.299999,60.700001,58.225296,88831
2016-04-18,60.700001,62.500000,58.099998,59.650002,57.218102,82312
2016-04-20,59.650002,61.349998,58.849998,60.349998,57.889565,107129
2016-04-21,62.000000,62.000000,58.500000,59.049999,56.642567,67967
2016-04-22,58.799999,59.799999,58.799999,59.049999,56.642567,25566
2016-04-25,59.099998,60.700001,58.450001,60.099998,57.649754,141865
2016-04-26,60.500000,60.549999,59.500000,60.299999,57.841602,38488
