Date,Open,High,Low,Close,Adj Close,Volume
2015-09-03,345.000000,346.850006,331.750000,332.850006,315.097473,11738
2015-09-04,331.000000,333.649994,314.500000,322.750000,305.536102,365427
2015-09-07,328.000000,328.000000,320.500000,321.200012,304.068787,24512
2015-09-08,322.000000,331.000000,319.549988,325.950012,308.565460,6704
2015-09-09,330.399994,333.000000,324.000000,329.799988,312.210114,11701
2015-09-10,322.149994,336.200012,320.000000,327.299988,309.843445,25160
2015-09-11,328.799988,336.850006,324.899994,327.799988,310.316772,23785
2015-09-14,329.350006,332.500000,324.549988,328.450012,310.932129,14641
2015-09-15,325.000000,332.500000,324.500000,327.649994,310.174744,21476
2015-09-16,331.100006,331.100006,324.750000,327.100006,309.654083,8331
2015-09-18,327.100006,334.000000,325.850006,329.600006,312.020752,9463
2015-09-21,332.500000,347.250000,331.200012,343.049988,324.753387,10411
2015-09-22,351.000000,351.000000,333.049988,339.299988,321.203369,9803
2015-09-23,335.000000,353.799988,335.000000,350.500000,331.806091,3866
2015-09-24,348.000000,352.000000,345.450012,350.000000,331.332733,6489
2015-09-28,350.000000,351.750000,340.299988,343.000000,324.706055,2900
2015-09-29,340.000000,345.600006,336.000000,342.000000,323.759430,8496
2015-09-30,344.549988,362.000000,336.000000,355.600006,336.634033,11248
2015-10-01,361.049988,361.049988,352.299988,355.049988,336.113373,29630
2015-10-05,355.049988,360.000000,340.000000,344.549988,326.173401,23867
2015-10-06,341.149994,347.399994,337.450012,342.450012,324.185425,32466
2015-10-07,343.149994,346.149994,335.000000,337.000000,319.026123,10798
2015-10-08,337.649994,340.049988,333.500000,337.149994,319.168060,9586
2015-10-09,339.750000,340.649994,336.000000,336.350006,318.410797,5096
2015-10-12,335.000000,336.500000,325.000000,333.250000,315.476074,276675
2015-10-13,332.500000,340.000000,325.149994,333.450012,315.665405,65344
2015-10-14,332.299988,346.799988,331.899994,345.450012,327.025421,9177200
2015-10-15,349.000000,353.950012,336.100006,339.899994,321.771393,49540
2015-10-16,342.000000,344.950012,336.899994,343.350006,325.037415,51635
2015-10-19,343.350006,356.250000,342.049988,354.200012,335.308746,34464
2015-10-20,350.000000,350.549988,340.700012,344.950012,326.552094,17466
2015-10-21,344.000000,348.100006,334.950012,335.549988,317.653412,25238
2015-10-23,335.549988,345.049988,335.549988,341.200012,323.002045,17155
2015-10-26,342.149994,346.000000,338.049988,340.600006,322.434082,4522
2015-10-27,342.000000,346.149994,339.100006,341.299988,323.096741,8192
2015-10-28,339.299988,339.299988,332.850006,335.950012,318.032074,13030
2015-10-29,337.500000,343.549988,336.299988,338.750000,320.682709,24556
2015-10-30,null,null,null,null,null,null
2015-11-02,336.000000,341.500000,334.100006,337.899994,319.878082,14402
2015-11-03,344.350006,344.350006,336.950012,338.450012,320.398743,24993
2015-11-04,343.250000,343.250000,336.200012,339.299988,321.203369,25298
2015-11-05,339.850006,349.899994,337.399994,346.149994,327.688080,73087
2015-11-06,348.500000,351.000000,322.399994,332.149994,314.434753,34249
2015-11-09,325.000000,334.500000,318.000000,326.899994,309.464752,17541
2015-11-10,331.100006,336.950012,329.299988,331.250000,313.582733,15966
2015-11-13,331.250000,332.000000,323.049988,325.500000,308.139435,5591
2015-11-16,325.500000,333.500000,324.500000,328.100006,310.600769,13107
2015-11-17,329.000000,330.000000,324.600006,325.549988,308.186768,9558
2015-11-18,326.000000,336.549988,326.000000,333.850006,316.044098,7632
2015-11-19,335.100006,347.399994,334.649994,336.750000,318.789429,16875
2015-11-20,338.950012,342.600006,331.399994,333.549988,315.760071,22584
2015-11-23,338.450012,340.149994,332.350006,335.549988,317.653412,31418
2015-11-24,334.649994,343.000000,332.500000,339.750000,321.629425,37121
2015-11-26,339.750000,348.250000,338.049988,343.450012,325.132050,24466
2015-11-27,345.149994,354.000000,342.000000,350.000000,331.332733,29676
2015-11-30,350.549988,351.950012,340.000000,341.700012,323.475433,48660
2015-12-01,343.000000,351.000000,337.000000,339.100006,321.014099,38335
2015-12-02,340.950012,342.799988,333.000000,335.350006,317.464111,40130
2015-12-03,332.899994,338.000000,326.100006,328.799988,311.263428,29417
2015-12-04,327.000000,334.000000,320.399994,323.500000,306.246094,11767
2015-12-07,328.649994,328.700012,322.500000,325.049988,307.713440,11616
2015-12-08,323.750000,329.149994,323.000000,326.950012,309.512115,5900
2015-12-09,324.250000,325.000000,318.500000,323.750000,306.482788,10635
2015-12-10,323.149994,325.000000,319.000000,321.700012,304.542145,5424
2015-12-11,324.399994,329.000000,322.100006,326.200012,308.802124,8259
2015-12-14,324.750000,324.799988,316.049988,318.000000,301.039429,5562
2015-12-15,320.000000,326.549988,319.000000,320.350006,303.264099,400615
2015-12-16,320.600006,322.000000,310.100006,312.299988,295.643463,14791
2015-12-17,314.899994,340.000000,314.000000,331.649994,313.961426,17587
2015-12-18,337.649994,337.649994,318.000000,320.549988,303.453430,16878
2015-12-21,320.600006,323.549988,315.350006,316.700012,299.808807,7492
2015-12-22,317.950012,320.000000,316.100006,318.100006,301.134125,3873
2015-12-23,318.950012,325.149994,317.649994,320.950012,303.832123,6229
2015-12-24,322.500000,325.799988,316.649994,320.049988,302.980133,56325
2015-12-28,320.049988,324.250000,319.350006,320.799988,303.690094,2470
2015-12-29,322.000000,322.000000,316.100006,317.950012,300.992126,4489
2015-12-30,320.600006,320.600006,316.350006,317.950012,300.992126,2285
2015-12-31,318.500000,326.950012,316.000000,323.649994,306.388123,8315
2016-01-01,323.950012,326.950012,320.000000,322.250000,305.062775,26098
2016-01-04,322.649994,323.450012,312.000000,313.399994,296.684784,7479
2016-01-05,315.500000,319.350006,314.500000,317.549988,300.613464,5698
2016-01-06,316.750000,323.500000,316.700012,321.350006,304.210785,6515
2016-01-07,319.299988,325.000000,313.950012,315.450012,298.625488,5095
2016-01-08,318.450012,323.850006,318.100006,319.850006,302.790802,3070
2016-01-11,312.000000,323.000000,312.000000,318.700012,301.702148,4119
2016-01-12,322.000000,322.700012,315.049988,318.399994,301.418091,2473
2016-01-13,321.350006,339.750000,321.000000,333.649994,315.854767,21088
