Date,Open,Close,Pct_change_OC
"Nov 11, 2016",347.7,334.5,-3.796376186367555
"Nov 15, 2016",339.9,316.83,-6.787290379523387
"Nov 16, 2016",330.0,303.35,-8.075757575757569
"Nov 17, 2016",305.0,309.6,1.5081967213114829
"Nov 18, 2016",314.0,297.2,-5.350318471337583
"Nov 21, 2016",303.0,284.16,-6.217821782178209
"Nov 22, 2016",290.1,291.64,0.5308514305411801
"Nov 23, 2016",298.55,291.64,-2.3145201808742337
"Nov 24, 2016",293.05,283.81,-3.1530455553659817
"Nov 25, 2016",294.0,284.75,-3.1462585034013606
"Nov 28, 2016",290.0,281.16,-3.048275862068957
"Nov 29, 2016",286.4,303.45,5.9532122905027975
"Nov 30, 2016",308.35,296.76,-3.75871574509487
"Dec 01, 2016",303.0,296.95,-1.9966996699670003
"Dec 02, 2016",297.55,291.24,-2.1206519912619735
"Dec 05, 2016",296.15,288.05,-2.7351004558500644
"Dec 06, 2016",299.9,293.8,-2.03401133711236
"Dec 07, 2016",300.4,294.39,-2.0006657789613818
"Dec 08, 2016",300.0,294.89,-1.703333333333338
"Dec 09, 2016",299.4,298.08,-0.44088176352705183
"Dec 12, 2016",304.9,292.43,-4.089865529681854
"Dec 13, 2016",299.0,285.14,-4.635451505016727
"Dec 14, 2016",291.0,275.11,-5.460481099656353
"Dec 15, 2016",278.0,266.54,-4.122302158273374
"Dec 16, 2016",267.0,265.41,-0.5955056179775187
"Dec 19, 2016",268.8,262.85,-2.213541666666662
"Dec 20, 2016",267.55,262.31,-1.9585124275836325
"Dec 21, 2016",266.4,263.84,-0.960960960960962
"Dec 22, 2016",261.05,267.68,2.5397433441869355
"Dec 23, 2016",270.05,270.14,0.033327161636724674
"Dec 26, 2016",271.05,262.8,-3.0437188710570005
"Dec 27, 2016",263.0,266.99,1.5171102661596993
"Dec 28, 2016",270.5,270.09,-0.1515711645101756
"Dec 29, 2016",270.25,276.04,2.1424606845513487
"Dec 30, 2016",272.05,277.76,2.0988788825583455
"Jan 02, 2017",290.0,280.76,-3.186206896551727
"Jan 03, 2017",270.1,282.39,4.550166604961111
"Jan 04, 2017",294.9,282.44,-4.225161071549671
"Jan 05, 2017",291.0,288.14,-0.9828178694158123
"Jan 06, 2017",295.0,290.8,-1.4237288135593182
"Jan 09, 2017",293.1,286.42,-2.2790856363016054
"Jan 10, 2017",292.55,283.86,-2.9704324047171413
"Jan 11, 2017",288.95,284.45,-1.5573628655476728
"Jan 12, 2017",288.0,286.72,-0.444444444444435
"Jan 13, 2017",296.9,292.97,-1.3236780060626305
"Jan 16, 2017",295.9,297.69,0.6049340993578981
