Date,Open,Close,Pct_change_OC
"Nov 11, 2016",244.15,236.68,-3.0595945115707552
"Nov 15, 2016",243.8,228.24,-6.382280557834291
"Nov 16, 2016",237.65,230.57,-2.9791710498632495
"Nov 17, 2016",235.9,231.5,-1.865197117422639
"Nov 18, 2016",235.5,231.95,-1.5074309978768625
"Nov 21, 2016",232.5,224.62,-3.389247311827955
"Nov 22, 2016",229.25,225.16,-1.7840785169029458
"Nov 23, 2016",226.0,221.82,-1.849557522123897
"Nov 24, 2016",222.35,218.87,-1.5651000674612052
"Nov 25, 2016",223.0,216.07,-3.107623318385653
"Nov 28, 2016",219.75,217.3,-1.1149032992036354
"Nov 29, 2016",221.9,228.7,3.064443442992331
"Nov 30, 2016",233.6,232.04,-0.6678082191780832
"Dec 01, 2016",238.7,224.08,-6.124842899036437
"Dec 02, 2016",227.75,228.5,0.3293084522502744
"Dec 05, 2016",232.0,226.73,-2.2715517241379355
"Dec 06, 2016",234.6,226.49,-3.456947996589934
"Dec 07, 2016",230.95,224.96,-2.593634985927682
"Dec 08, 2016",234.15,230.57,-1.5289344437326553
"Dec 09, 2016",235.25,230.47,-2.031880977683316
"Dec 12, 2016",237.3,230.96,-2.6717235566793103
"Dec 13, 2016",232.0,232.19,0.08189655172413694
"Dec 14, 2016",234.0,229.68,-1.8461538461538431
"Dec 15, 2016",233.0,229.39,-1.5493562231759714
"Dec 16, 2016",234.35,230.57,-1.6129720503520382
"Dec 19, 2016",234.4,229.09,-2.265358361774745
"Dec 20, 2016",233.35,220.34,-5.575316048853649
"Dec 21, 2016",225.8,218.28,-3.330380868024805
"Dec 22, 2016",225.0,221.82,-1.4133333333333364
"Dec 23, 2016",225.15,220.2,-2.198534310459701
"Dec 26, 2016",222.0,226.54,2.0450450450450415
"Dec 27, 2016",230.0,229.44,-0.2434782608695662
"Dec 28, 2016",235.0,234.7,-0.12765957446808993
"Dec 29, 2016",241.4,234.31,-2.9370339685169857
