Date,Open,Close,Pct_change_OC
"Nov 11, 2016",108.7,102.09,-6.08095676172953
"Nov 15, 2016",104.0,92.37,-11.182692307692303
"Nov 16, 2016",96.5,91.34,-5.347150259067354
"Nov 17, 2016",94.05,89.82,-4.497607655502397
"Nov 18, 2016",91.85,90.95,-0.9798584648883958
"Nov 21, 2016",93.5,86.48,-7.508021390374327
"Nov 22, 2016",90.0,89.58,-0.4666666666666685
"Nov 23, 2016",92.25,91.88,-0.40108401084011336
"Nov 24, 2016",92.35,88.1,-4.60205739036275
"Nov 25, 2016",92.0,92.82,0.8913043478260796
"Nov 28, 2016",96.45,97.97,1.5759460860549463
"Nov 29, 2016",100.55,100.57,0.019890601690697184
"Nov 30, 2016",103.4,99.98,-3.307543520309479
"Dec 01, 2016",103.2,97.19,-5.823643410852718
"Dec 02, 2016",98.5,93.8,-4.771573604060916
"Dec 05, 2016",96.0,93.65,-2.4479166666666607
"Dec 06, 2016",96.0,93.55,-2.5520833333333366
"Dec 07, 2016",96.0,91.84,-4.33333333333333
"Dec 08, 2016",94.95,93.21,-1.8325434439178612
"Dec 09, 2016",94.9,93.36,-1.622760800842999
"Dec 12, 2016",95.15,91.15,-4.203888596952181
"Dec 13, 2016",93.9,90.22,-3.919062832800859
"Dec 14, 2016",92.3,89.18,-3.3802816901408352
"Dec 15, 2016",90.1,86.29,-4.228634850166469
"Dec 16, 2016",88.0,81.67,-7.193181818181817
"Dec 19, 2016",83.4,84.57,1.4028776978417115
"Dec 20, 2016",87.0,90.9,4.482758620689662
"Dec 21, 2016",93.45,93.99,0.5778491171749514
"Dec 22, 2016",95.7,94.24,-1.5256008359456719
"Dec 23, 2016",96.0,96.2,0.20833333333333628
"Dec 26, 2016",97.45,90.17,-7.470497691123653
"Dec 27, 2016",92.2,93.55,1.4642082429501022
"Dec 28, 2016",95.9,94.63,-1.3242961418144006
"Dec 29, 2016",95.95,93.16,-2.9077644606565984
"Dec 30, 2016",95.6,95.81,0.21966527196653554
"Jan 02, 2017",98.95,96.79,-2.1829206670035335
"Jan 03, 2017",99.0,97.97,-1.0404040404040416
"Jan 04, 2017",98.1,97.33,-0.7849133537206892
"Jan 05, 2017",99.6,96.84,-2.7710843373493885
"Jan 06, 2017",99.3,95.17,-4.159113796576028
"Jan 09, 2017",97.3,96.15,-1.181911613566281
"Jan 10, 2017",98.95,95.91,-3.072258716523503
"Jan 11, 2017",98.1,99.88,1.814475025484201
"Jan 12, 2017",102.5,103.81,1.2780487804878071
"Jan 13, 2017",106.9,105.28,-1.5154349859681988
"Jan 16, 2017",107.25,105.53,-1.6037296037296027
"Jan 17, 2017",106.2,107.05,0.8003766478342696
"Jan 18, 2017",108.1,106.85,-1.1563367252543941
"Jan 19, 2017",108.7,108.43,-0.24839006439742045
"Jan 20, 2017",110.45,106.46,-3.612494341330927
"Jan 23, 2017",108.4,107.84,-0.5166051660516626
"Jan 24, 2017",110.9,111.37,0.423805229936879
