Date,Open,Close,Pct_change_OC
"Nov 11, 2016",1745.0,1673.61,-4.091117478510034
"Nov 15, 2016",1687.05,1607.59,-4.709996739871376
"Nov 16, 2016",1620.5,1510.87,-6.765195927182975
"Nov 17, 2016",1501.0,1450.3,-3.3777481678880776
"Nov 18, 2016",1450.15,1416.77,-2.3018308450849987
"Nov 21, 2016",1405.3,1424.86,1.3918736212908238
"Nov 22, 2016",1427.0,1429.07,0.14505956552206983
"Nov 23, 2016",1442.5,1455.31,0.8880415944540689
"Nov 24, 2016",1455.0,1439.19,-1.0865979381443263
"Nov 25, 2016",1474.0,1519.89,3.1132971506105904
"Nov 28, 2016",1535.0,1512.11,-1.491205211726391
"Nov 29, 2016",1516.0,1526.59,0.6985488126649022
"Nov 30, 2016",1554.0,1564.09,0.6492921492921441
"Dec 01, 2016",1580.0,1567.71,-0.7778481012658205
"Dec 02, 2016",1584.5,1515.88,-4.330703692016402
"Dec 05, 2016",1510.0,1522.72,0.8423841059602668
"Dec 06, 2016",1579.0,1509.87,-4.37808739708677
"Dec 07, 2016",1529.0,1504.96,-1.572269457161541
"Dec 08, 2016",1597.0,1526.69,-4.402629931120848
"Dec 09, 2016",1540.0,1522.52,-1.1350649350649362
"Dec 12, 2016",1550.0,1507.2,-2.7612903225806424
"Dec 13, 2016",1520.0,1511.61,-0.5519736842105329
"Dec 14, 2016",1536.1,1511.36,-1.6105722283705497
"Dec 15, 2016",1515.0,1499.61,-1.0158415841584225
"Dec 16, 2016",1520.0,1496.88,-1.52105263157894
"Dec 19, 2016",1507.0,1495.39,-0.7704047777040411
"Dec 20, 2016",1507.0,1465.78,-2.7352355673523574
"Dec 21, 2016",1484.05,1471.58,-0.8402681850341989
"Dec 22, 2016",1475.0,1474.41,-0.03999999999999445
"Dec 23, 2016",1494.0,1482.64,-0.7603748326639825
"Dec 26, 2016",1494.55,1447.62,-3.1400756080425594
"Dec 27, 2016",1455.7,1495.79,2.7540015113003995
"Dec 28, 2016",1530.0,1492.56,-2.4470588235294155
"Dec 29, 2016",1502.0,1514.34,0.8215712383488628
"Dec 30, 2016",1533.05,1529.91,-0.20482045595380927
"Jan 02, 2017",1543.0,1545.59,0.1678548282566376
"Jan 03, 2017",1555.45,1542.46,-0.8351280979780776
"Jan 04, 2017",1564.95,1541.57,-1.4939774433688047
"Jan 05, 2017",1554.0,1572.12,1.166023166023159
"Jan 06, 2017",1598.0,1552.08,-2.8735919899874887
"Jan 09, 2017",1572.0,1559.38,-0.8027989821882883
"Jan 10, 2017",1580.0,1564.83,-0.9601265822784856
"Jan 11, 2017",1576.0,1637.75,3.9181472081218276
"Jan 12, 2017",1661.0,1622.82,-2.298615291992779
"Jan 13, 2017",1643.0,1610.22,-1.995130858186243
"Jan 16, 2017",1620.0,1616.96,-0.18765432098765208
"Jan 17, 2017",1637.0,1643.05,0.36957849725106623
"Jan 18, 2017",1657.0,1643.95,-0.7875678937839442
"Jan 19, 2017",1657.0,1656.2,-0.04828002414000932
"Jan 20, 2017",1675.0,1632.34,-2.546865671641796
"Jan 23, 2017",1643.0,1641.86,-0.06938527084601948
"Jan 24, 2017",1650.05,1652.58,0.1533286870094829
"Jan 25, 2017",1671.0,1693.8,1.3644524236983815
"Jan 27, 2017",1707.4,1691.56,-0.9277263675764406
"Jan 30, 2017",1700.35,1677.68,-1.333254918105087
"Jan 31, 2017",1698.0,1701.29,0.19375736160188242
"Feb 01, 2017",1715.8,1690.82,-1.4558806387690884
"Feb 02, 2017",1704.45,1688.44,-0.9393059344656628
"Feb 03, 2017",1706.65,1685.71,-1.226965107081127
"Feb 06, 2017",1710.55,1716.46,0.3455029084212728
"Feb 07, 2017",1735.0,1735.02,0.001152737752160335
"Feb 08, 2017",1769.0,1743.75,-1.42736009044658
"Feb 09, 2017",1765.05,1731.39,-1.9070281295147362
"Feb 10, 2017",1746.0,1738.14,-0.45017182130583616
"Feb 13, 2017",1746.0,1581.3,-9.432989690721651
"Feb 14, 2017",1610.0,1568.3,-2.590062111801245
"Feb 15, 2017",1586.9,1516.72,-4.422458882097175
"Feb 16, 2017",1530.0,1530.21,0.013725490196080808
"Feb 17, 2017",1550.0,1586.68,2.36645161290323
"Feb 20, 2017",1600.0,1592.3,-0.48125000000000284
"Feb 21, 2017",1600.0,1596.84,-0.19750000000000514
"Feb 22, 2017",1604.75,1567.91,-2.295684686088171
"Feb 23, 2017",1574.1,1545.8,-1.7978527412489647
"Feb 27, 2017",1552.15,1548.24,-0.2519086428502453
"Feb 28, 2017",1561.6,1549.83,-0.7537141393442611
"Mar 01, 2017",1556.0,1542.11,-0.8926735218509061
"Mar 02, 2017",1550.0,1566.61,1.0716129032258
"Mar 03, 2017",1576.0,1568.95,-0.4473350253807078
"Mar 06, 2017",1569.0,1572.79,0.24155513065646678
"Mar 07, 2017",1595.0,1577.62,-1.0896551724138
"Mar 08, 2017",1580.0,1559.34,-1.307594936708866
"Mar 09, 2017",1560.0,1568.1,0.5192307692307634
"Mar 10, 2017",1585.0,1559.84,-1.5873817034700366
"Mar 14, 2017",1566.25,1565.32,-0.05937749401436959
"Mar 15, 2017",1568.0,1561.33,-0.42538265306122913
"Mar 16, 2017",1575.0,1615.51,2.5720634920634913
"Mar 17, 2017",1630.0,1605.2,-1.521472392638034
"Mar 20, 2017",1617.95,1607.54,-0.6434067801848068
"Mar 21, 2017",1625.0,1597.33,-1.702769230769235
"Mar 22, 2017",1590.0,1579.91,-0.6345911949685483
"Mar 23, 2017",1596.45,1585.73,-0.6714898681449483
"Mar 24, 2017",1595.95,1586.33,-0.6027757761834718
"Mar 27, 2017",1590.8,1595.99,0.3262509429218038
"Mar 28, 2017",1606.25,1590.86,-0.9581322957198506
"Mar 29, 2017",1602.45,1592.9,-0.595962432525193
"Mar 30, 2017",1595.7,1596.89,0.07457542144513722
"Mar 31, 2017",1649.0,1619.29,-1.801697998787146
"Apr 03, 2017",1640.0,1653.3,0.8109756097560948
05-Apr-2017,1660.1,1647.88,-0.736100234925595
06-Apr-2017,1656.95,1641.05,-0.9595944355593163
07-Apr-2017,1648.95,1629.5,-1.1795384941932772
10-Apr-2017,1644.55,1625.92,-1.1328326897935534
11-Apr-2017,1640.4,1630.65,-0.5943672275054864
12-Apr-2017,1647.0,1640.36,-0.4031572556162781
13-Apr-2017,1656.95,1681.64,1.4900872084251215
17-Apr-2017,1688.55,1696.92,0.4956915696899777
18-Apr-2017,1710.0,1640.66,-4.054970760233913
19-Apr-2017,1657.8,1662.22,0.26661840994088987
20-Apr-2017,1699.95,1701.51,0.09176740492367101
21-Apr-2017,1717.6,1696.83,-1.2092454587796917
24-Apr-2017,1707.55,1709.17,0.09487277092911588
25-Apr-2017,1730.0,1724.61,-0.31156069364162425
26-Apr-2017,1738.05,1739.25,0.06904289289721502
27-Apr-2017,1753.05,1785.06,1.8259604688970648
28-Apr-2017,1805.05,1772.76,-1.788870114401261
02-May-2017,1780.05,1759.77,-1.139293840060671
03-May-2017,1767.0,1766.09,-0.05149971703452642
04-May-2017,1774.5,1746.67,-1.568329106790641
05-May-2017,1762.0,1745.18,-0.9545970488081689
08-May-2017,1763.9,1734.32,-1.6769658143885795
09-May-2017,1747.3,1751.6,0.24609397355920304
10-May-2017,1774.2,1768.33,-0.330853342351489
11-May-2017,1777.0,1771.37,-0.31682611142375405
12-May-2017,1772.05,1759.27,-0.7211986117773186
15-May-2017,1776.15,1792.33,0.910959096923111
16-May-2017,1802.45,1832.92,1.6904768509528711
17-May-2017,1859.95,1822.21,-2.029086803408694
18-May-2017,1801.0,1771.77,-1.622987229317047
19-May-2017,1783.55,1736.11,-2.6598637548709068
22-May-2017,1755.0,1701.46,-3.0507122507122486
23-May-2017,1694.0,1606.75,-5.150531286894923
24-May-2017,1610.0,1581.45,-1.7732919254658357
25-May-2017,1595.0,1606.8,0.7398119122257024
26-May-2017,1628.85,1655.64,1.6447186665438924
29-May-2017,1670.0,1603.36,-3.9904191616766527
30-May-2017,1653.0,1623.08,-1.8100423472474334
31-May-2017,1644.95,1624.92,-1.2176661904617145
01-Jun-2017,1627.5,1620.54,-0.4276497695852557
02-Jun-2017,1630.1,1640.31,0.6263419422121365
05-Jun-2017,1655.0,1652.36,-0.15951661631420544
06-Jun-2017,1666.15,1623.68,-2.5489901869579583
07-Jun-2017,1625.05,1628.66,0.2221470108612121
08-Jun-2017,1636.05,1681.44,2.7743650866416125
09-Jun-2017,1697.4,1666.55,-1.8174855661600173
12-Jun-2017,1667.0,1631.84,-2.1091781643671315
13-Jun-2017,1642.0,1645.69,0.22472594397077067
14-Jun-2017,1659.3,1626.96,-1.9490146447297005
15-Jun-2017,1632.6,1615.66,-1.0376087222834638
16-Jun-2017,1626.35,1624.12,-0.13711685676515006
19-Jun-2017,1630.9,1628.36,-0.15574222821756029
20-Jun-2017,1644.0,1621.93,-1.3424574209245703
21-Jun-2017,1625.0,1625.82,0.05046153846153455
22-Jun-2017,1634.35,1616.11,-1.1160400159084658
23-Jun-2017,1626.35,1583.14,-2.6568696774986815
27-Jun-2017,1589.65,1530.26,-3.736042525084144
28-Jun-2017,1530.05,1510.44,-1.281657462174432
