Date,Open,Close,Pct_change_OC
"Nov 11, 2016",195.0,190.11,-2.5076923076923006
"Nov 15, 2016",192.45,184.09,-4.343985450766425
"Nov 16, 2016",193.8,182.01,-6.08359133126936
"Nov 17, 2016",184.0,183.44,-0.30434782608695776
"Nov 18, 2016",185.7,186.66,0.5169628432956425
"Nov 21, 2016",189.8,179.64,-5.353003161222352
"Nov 22, 2016",186.0,181.42,-2.462365591397856
"Nov 23, 2016",184.0,176.13,-4.27717391304348
"Nov 24, 2016",177.5,175.79,-0.9633802816901453
"Nov 25, 2016",179.35,178.65,-0.39029829941454625
"Nov 28, 2016",178.5,179.64,0.6386554621848662
"Nov 29, 2016",182.8,181.52,-0.7002188183807445
"Nov 30, 2016",185.0,188.73,2.0162162162162107
"Dec 01, 2016",191.5,185.77,-2.992167101827671
"Dec 02, 2016",187.0,180.18,-3.647058823529408
"Dec 05, 2016",182.0,184.38,1.3076923076923053
"Dec 06, 2016",187.1,186.75,-0.1870657402458548
"Dec 07, 2016",190.55,186.06,-2.3563369194437205
"Dec 08, 2016",190.0,192.43,1.2789473684210562
"Dec 09, 2016",196.0,194.9,-0.5612244897959154
"Dec 12, 2016",199.0,191.54,-3.748743718592969
"Dec 13, 2016",192.3,194.51,1.149245969838783
"Dec 14, 2016",197.1,194.8,-1.1669203450025283
"Dec 15, 2016",194.2,197.77,1.8383110195674675
"Dec 16, 2016",202.15,192.19,-4.92703438041059
"Dec 19, 2016",193.5,192.78,-0.3720930232558134
"Dec 20, 2016",196.0,193.32,-1.3673469387755137
"Dec 21, 2016",195.5,189.72,-2.9565217391304355
"Dec 22, 2016",190.2,187.35,-1.498422712933751
"Dec 23, 2016",188.55,187.35,-0.6364359586316717
"Dec 26, 2016",188.0,182.95,-2.6861702127659632
"Dec 27, 2016",185.0,185.62,0.3351351351351376
"Dec 28, 2016",188.6,180.97,-4.045599151643688
"Dec 29, 2016",184.35,183.05,-0.7051803634391012
"Dec 30, 2016",185.85,182.7,-1.6949152542372912
"Jan 02, 2017",186.15,183.99,-1.160354552780014
"Jan 03, 2017",187.7,184.98,-1.4491209376664886
"Jan 04, 2017",187.7,183.05,-2.477357485348949
"Jan 05, 2017",185.7,185.47,-0.12385568120624113
"Jan 06, 2017",194.8,186.41,-4.306981519507194
"Jan 09, 2017",189.8,184.19,-2.9557428872497438
"Jan 10, 2017",186.8,192.29,2.938972162740889
"Jan 11, 2017",197.0,194.61,-1.2131979695431403
"Jan 12, 2017",197.95,192.34,-2.834049002273294
"Jan 13, 2017",194.8,185.67,-4.686858316221778
"Jan 16, 2017",186.15,184.68,-0.7896857373086215
"Jan 17, 2017",187.5,185.62,-1.0026666666666642
"Jan 18, 2017",190.0,186.26,-1.968421052631584
"Jan 19, 2017",189.5,183.3,-3.271767810026379
"Jan 20, 2017",185.0,181.47,-1.9081081081081086
"Jan 23, 2017",182.35,182.46,0.0603235536057108
"Jan 24, 2017",185.85,182.75,-1.66801183750336
"Jan 25, 2017",185.35,184.43,-0.49635824116535615
"Jan 27, 2017",186.7,184.73,-1.055168719871451
"Jan 30, 2017",187.9,181.77,-3.2623736029803063
"Jan 31, 2017",184.0,178.51,-2.983695652173918
"Feb 01, 2017",182.0,184.73,1.4999999999999944
"Feb 02, 2017",187.0,182.11,-2.6149732620320782
"Feb 03, 2017",184.6,181.07,-1.9122426868905746
"Feb 06, 2017",185.8,179.89,-3.180839612486558
"Feb 07, 2017",182.0,180.09,-1.0494505494505475
"Feb 08, 2017",183.05,183.49,0.24037148320130985
"Feb 09, 2017",187.0,181.42,-2.983957219251344
"Feb 10, 2017",183.2,180.14,-1.6703056768558964
"Feb 13, 2017",181.2,177.27,-2.168874172185419
"Feb 14, 2017",178.6,173.71,-2.7379619260918178
"Feb 15, 2017",175.5,171.89,-2.0569800569800645
"Feb 16, 2017",173.1,176.68,2.0681686886193025
"Feb 17, 2017",178.9,177.02,-1.050866405813301
"Feb 20, 2017",178.15,177.42,-0.40976705023857324
"Feb 21, 2017",179.7,177.71,-1.1074012242626492
"Feb 22, 2017",181.0,177.67,-1.8397790055248688
"Feb 23, 2017",180.9,182.01,0.6135986733001576
"Feb 27, 2017",184.25,182.41,-0.9986431478968811
"Feb 28, 2017",185.1,185.32,0.11885467314964823
"Mar 01, 2017",188.0,183.54,-2.3723404255319194
"Mar 02, 2017",186.75,179.0,-4.149933065595716
"Mar 03, 2017",182.0,180.88,-0.6153846153846179
"Mar 06, 2017",184.9,180.38,-2.4445646295294807
"Mar 07, 2017",181.1,179.0,-1.1595803423522886
"Mar 08, 2017",181.4,177.67,-2.0562293274531522
"Mar 09, 2017",179.25,177.76,-0.8312412831241335
"Mar 10, 2017",181.8,176.78,-2.761276127612767
"Mar 14, 2017",178.95,183.44,2.5090807488125226
"Mar 15, 2017",187.3,191.84,2.4239188467698836
"Mar 16, 2017",196.5,193.57,-1.4910941475827006
"Mar 17, 2017",197.05,196.48,-0.28926668358285795
