Date,Open,Close,Pct_change_OC
"Nov 11, 2016",2245.0,2152.09,-4.138530066815138
"Nov 15, 2016",2160.9,2020.58,-6.493590633532332
"Nov 16, 2016",2094.2,2048.41,-2.1865151370451708
"Nov 17, 2016",2043.0,2033.57,-0.4615761135584955
"Nov 18, 2016",2044.0,2055.38,0.5567514677103771
"Nov 21, 2016",2054.25,1990.95,-3.0814165753924767
"Nov 22, 2016",2030.0,1999.71,-1.4921182266009834
"Nov 23, 2016",2000.2,2025.26,1.2528747125287443
"Nov 24, 2016",1994.15,1997.42,0.1639796404483104
"Nov 25, 2016",2014.0,2032.23,0.9051638530287993
"Nov 28, 2016",2031.75,2131.67,4.917927894672084
"Nov 29, 2016",2140.45,2189.18,2.2766240743768846
"Nov 30, 2016",2223.45,2217.52,-0.2667026467876425
"Dec 01, 2016",2250.0,2155.87,-4.183555555555561
"Dec 02, 2016",2200.0,2090.64,-4.970909090909097
"Dec 05, 2016",2078.0,2120.17,2.0293551491819093
"Dec 06, 2016",2143.95,2116.58,-1.2766155927143772
"Dec 07, 2016",2144.0,2142.43,-0.07322761194030615
"Dec 08, 2016",2151.0,2163.19,0.5667131566713182
"Dec 09, 2016",2190.0,2136.1,-2.4611872146118765
"Dec 12, 2016",2119.0,2128.04,0.4266163284568175
"Dec 13, 2016",2135.0,2096.71,-1.793442622950818
"Dec 14, 2016",2120.0,2096.22,-1.1216981132075567
"Dec 15, 2016",2045.0,2091.49,2.273349633251823
"Dec 16, 2016",2091.0,2076.25,-0.7054041128646581
"Dec 19, 2016",2090.0,2080.03,-0.4770334928229569
"Dec 20, 2016",2069.1,2062.95,-0.29723068000580405
"Dec 21, 2016",2070.0,2045.52,-1.1826086956521749
"Dec 22, 2016",2054.0,2024.76,-1.4235637779941583
"Dec 23, 2016",2013.0,2012.91,-0.004470938897164339
"Dec 26, 2016",2021.0,1956.79,-3.1771400296882755
"Dec 27, 2016",1955.5,1993.24,1.9299411915111229
"Dec 28, 2016",2040.0,2044.38,0.21470588235294655
"Dec 29, 2016",2060.0,2051.15,-0.4296116504854325
"Dec 30, 2016",2080.0,2058.77,-1.0206730769230778
"Jan 02, 2017",2071.2,2033.37,-1.826477404403241
"Jan 03, 2017",2072.05,2043.98,-1.3546970391641207
"Jan 04, 2017",2065.25,2035.51,-1.4400193681152407
"Jan 05, 2017",2045.5,2042.59,-0.14226350525544276
"Jan 06, 2017",2064.0,2068.63,0.22432170542636187
"Jan 09, 2017",2091.45,2070.32,-1.0103038561763205
"Jan 10, 2017",2085.0,2076.5,-0.407673860911271
"Jan 11, 2017",2092.85,2117.03,1.155362304990816
"Jan 12, 2017",2124.95,2180.07,2.593943386903238
"Jan 13, 2017",2150.5,2142.43,-0.37526156707743147
"Jan 16, 2017",2141.9,2164.24,1.0429992063121383
"Jan 17, 2017",2174.45,2160.25,-0.6530386994412297
"Jan 18, 2017",2174.75,2250.14,3.4666053569375728
"Jan 19, 2017",2274.0,2237.74,-1.5945470536499657
"Jan 20, 2017",2247.85,2151.09,-4.30455768845785
"Jan 23, 2017",2125.0,2119.82,-0.24376470588234525
"Jan 24, 2017",2141.65,2121.41,-0.9450657203558114
"Jan 25, 2017",2145.35,2175.94,1.4258745659216512
"Jan 27, 2017",2184.85,2245.65,2.78279973453556
"Jan 30, 2017",2223.0,2263.78,1.8344579397211065
"Jan 31, 2017",2240.15,2260.94,0.9280628529339536
"Feb 01, 2017",2271.0,2297.34,1.159841479524445
"Feb 02, 2017",2290.0,2293.11,0.1358078602620143
"Feb 03, 2017",2293.25,2366.81,3.2076746974817376
"Feb 06, 2017",2376.0,2389.22,0.556397306397298
"Feb 07, 2017",2390.9,2388.97,-0.08072274039066005
"Feb 08, 2017",2391.7,2326.37,-2.7315298741480927
