Date,Open,Close
"Nov 11, 2016",154.0,148.68
"Nov 15, 2016",152.6,143.42
"Nov 16, 2016",146.65,137.59
"Nov 17, 2016",139.7,131.27
"Nov 18, 2016",134.2,135.17
"Nov 21, 2016",137.05,133.35
"Nov 22, 2016",136.15,137.35
"Nov 23, 2016",139.25,138.63
"Nov 24, 2016",139.75,141.0
"Nov 25, 2016",143.5,144.36
"Nov 28, 2016",151.0,143.96
"Nov 29, 2016",146.0,139.37
"Nov 30, 2016",142.5,138.38
"Dec 01, 2016",140.85,136.41
"Dec 02, 2016",138.2,135.81
"Dec 05, 2016",137.5,137.44
"Dec 06, 2016",139.65,139.52
"Dec 07, 2016",141.0,136.46
"Dec 08, 2016",138.3,136.31
"Dec 09, 2016",139.3,137.0
"Dec 12, 2016",137.45,136.41
"Dec 13, 2016",137.5,137.99
"Dec 14, 2016",139.1,138.58
"Dec 15, 2016",144.5,139.27
"Dec 16, 2016",140.9,137.59
"Dec 19, 2016",138.1,135.22
"Dec 20, 2016",136.9,135.22
"Dec 21, 2016",137.3,133.74
"Dec 22, 2016",133.95,128.9
"Dec 23, 2016",130.0,128.11
"Dec 26, 2016",129.6,122.83
"Dec 27, 2016",126.0,129.54
"Dec 28, 2016",132.5,127.72
"Dec 29, 2016",128.0,127.12
"Dec 30, 2016",129.0,129.2
"Jan 02, 2017",131.3,129.84
"Jan 03, 2017",130.8,131.57
"Jan 04, 2017",132.9,129.64
"Jan 05, 2017",131.7,130.63
"Jan 06, 2017",132.9,132.95
"Jan 09, 2017",135.35,132.56
"Jan 10, 2017",136.0,133.3
"Jan 11, 2017",136.5,134.93
"Jan 12, 2017",136.8,134.43
"Jan 13, 2017",135.45,134.63
"Jan 16, 2017",135.7,134.28
"Jan 17, 2017",136.9,134.43
"Jan 18, 2017",137.6,134.23
"Jan 19, 2017",136.65,134.14
"Jan 20, 2017",135.5,134.48
"Jan 23, 2017",138.5,135.42
"Jan 24, 2017",137.0,138.38
"Jan 25, 2017",141.0,138.14
"Jan 27, 2017",139.85,140.06
"Jan 30, 2017",142.95,140.11
"Jan 31, 2017",142.7,137.99
"Feb 01, 2017",140.75,139.62
"Feb 02, 2017",141.0,142.19
"Feb 03, 2017",145.7,148.51
"Feb 06, 2017",156.0,152.71
"Feb 07, 2017",154.6,158.43
"Feb 08, 2017",160.5,159.96
"Feb 09, 2017",162.25,161.99
"Feb 10, 2017",164.0,160.61
"Feb 13, 2017",162.95,162.83
"Feb 14, 2017",165.0,163.52
"Feb 15, 2017",166.15,162.63
"Feb 16, 2017",164.2,166.48
"Feb 17, 2017",168.2,163.03
"Feb 20, 2017",166.1,163.87
"Feb 21, 2017",164.7,160.85
"Feb 22, 2017",161.85,155.03
"Feb 23, 2017",155.0,155.27
"Feb 27, 2017",157.2,149.35
"Feb 28, 2017",153.25,150.83
"Mar 01, 2017",153.95,151.57
"Mar 02, 2017",154.4,152.85
"Mar 03, 2017",154.35,150.88
"Mar 06, 2017",156.0,154.88
"Mar 07, 2017",157.65,156.95
"Mar 08, 2017",156.2,153.69
"Mar 09, 2017",155.25,153.0
"Mar 10, 2017",154.2,151.67
"Mar 14, 2017",153.55,155.37
"Mar 15, 2017",160.0,156.66
"Mar 16, 2017",158.45,159.92
"Mar 17, 2017",162.0,162.53
"Mar 20, 2017",164.0,164.06
"Mar 21, 2017",166.2,162.58
"Mar 22, 2017",163.75,163.92
"Mar 23, 2017",164.95,163.97
"Mar 24, 2017",169.0,166.68
"Mar 27, 2017",170.0,166.93
"Mar 28, 2017",169.35,166.24
"Mar 29, 2017",168.1,163.72
"Mar 30, 2017",166.0,166.39
"Mar 31, 2017",167.85,162.78
"Apr 03, 2017",165.95,164.26
05-Apr-2017,166.3,169.55
06-Apr-2017,170.3,164.41
07-Apr-2017,168.0,163.72
10-Apr-2017,167.5,158.38
11-Apr-2017,163.9,158.68
12-Apr-2017,161.8,159.13
13-Apr-2017,162.7,160.71
17-Apr-2017,162.7,160.71
18-Apr-2017,163.85,160.11
19-Apr-2017,163.1,161.74
20-Apr-2017,165.0,162.14
21-Apr-2017,165.25,158.29
24-Apr-2017,161.25,159.32
25-Apr-2017,163.0,156.21
26-Apr-2017,160.3,155.12
27-Apr-2017,157.0,155.08
28-Apr-2017,157.15,156.9
02-May-2017,158.85,158.34
03-May-2017,158.7,157.89
04-May-2017,160.25,159.57
05-May-2017,161.95,154.48
08-May-2017,158.55,155.96
09-May-2017,158.9,158.78
10-May-2017,160.6,158.68
11-May-2017,160.3,163.62
12-May-2017,165.8,158.78
15-May-2017,162.15,156.75
16-May-2017,160.75,161.05
17-May-2017,160.7,157.64
18-May-2017,157.0,153.59
19-May-2017,155.5,151.57
22-May-2017,157.4,148.7
23-May-2017,150.35,144.56
24-May-2017,147.7,144.7
25-May-2017,147.0,145.94
26-May-2017,149.65,147.22
29-May-2017,149.6,146.43
30-May-2017,147.0,144.65
31-May-2017,146.5,147.82
01-Jun-2017,150.9,147.87
02-Jun-2017,150.0,143.82
05-Jun-2017,144.9,145.59
06-Jun-2017,147.85,141.89
07-Jun-2017,144.15,142.58
08-Jun-2017,149.5,141.99
09-Jun-2017,143.85,140.95
12-Jun-2017,142.4,136.46
13-Jun-2017,138.5,134.98
14-Jun-2017,137.25,145.59
15-Jun-2017,147.0,145.79
16-Jun-2017,148.9,151.52
19-Jun-2017,153.75,152.8
20-Jun-2017,155.0,148.51
21-Jun-2017,148.7,143.17
22-Jun-2017,145.7,147.52
23-Jun-2017,149.5,145.59
27-Jun-2017,147.4,141.94
28-Jun-2017,143.9,142.58
29-Jun-2017,146.5,143.22
30-Jun-2017,143.55,147.67
03-Jul-2017,154.0,147.82
04-Jul-2017,151.5,146.38
05-Jul-2017,146.5,148.16
06-Jul-2017,153.8,149.54
07-Jul-2017,151.7,149.2
10-Jul-2017,152.0,148.85
11-Jul-2017,152.75,144.16
12-Jul-2017,147.05,144.41
13-Jul-2017,146.75,142.98
14-Jul-2017,144.8,141.49
17-Jul-2017,144.5,142.23
18-Jul-2017,143.9,141.15
19-Jul-2017,149.0,141.3
20-Jul-2017,142.0,145.2
21-Jul-2017,147.55,144.7
24-Jul-2017,146.15,144.26
25-Jul-2017,145.35,147.52
26-Jul-2017,151.0,146.58
27-Jul-2017,150.0,144.65
28-Jul-2017,146.35,146.04
31-Jul-2017,147.8,145.05
01-Aug-2017,147.15,145.05
02-Aug-2017,145.9,144.0
03-Aug-2017,143.0,141.4
04-Aug-2017,141.4,140.25
07-Aug-2017,140.0,142.45
08-Aug-2017,144.35,141.1
09-Aug-2017,139.25,138.8
10-Aug-2017,136.0,135.75
11-Aug-2017,135.0,137.95
14-Aug-2017,141.6,140.25
16-Aug-2017,140.25,140.55
17-Aug-2017,142.8,138.25
18-Aug-2017,137.0,137.5
21-Aug-2017,136.1,136.7
22-Aug-2017,135.05,132.6
23-Aug-2017,132.6,131.9
24-Aug-2017,132.2,130.0
28-Aug-2017,130.0,130.0
