Date,Open,Close
"Nov 11, 2016",321.0,320.7
"Nov 15, 2016",320.7,3.2
"Nov 16, 2016",313.0,306.4
"Nov 17, 2016",309.0,311.5
"Nov 18, 2016",314.5,313.65
"Nov 21, 2016",3.2,3.2
"Nov 22, 2016",3.04,3.04
"Nov 23, 2016",3.04,3.04
"Nov 24, 2016",310.0,308.4
"Nov 25, 2016",311.0,315.7
"Nov 28, 2016",315.0,312.7
"Nov 29, 2016",315.9,313.55
"Nov 30, 2016",3.05,3.05
"Dec 01, 2016",318.75,324.95
"Dec 02, 2016",322.8,327.25
"Dec 05, 2016",327.25,331.65
"Dec 06, 2016",3.2,3.2
"Dec 07, 2016",333.0,317.15
"Dec 08, 2016",3.2,3.2
"Dec 09, 2016",324.0,315.9
"Dec 12, 2016",3.2,3.2
"Dec 13, 2016",3.2,3.2
"Dec 14, 2016",318.0,312.15
"Dec 15, 2016",311.05,310.35
"Dec 16, 2016",3.52,3.52
"Dec 19, 2016",309.3,306.75
"Dec 20, 2016",309.0,307.45
"Dec 21, 2016",308.75,307.4
"Dec 22, 2016",313.0,312.1
"Dec 23, 2016",313.85,310.1
"Dec 26, 2016",309.05,300.4
"Dec 27, 2016",302.0,301.75
"Dec 28, 2016",303.05,297.5
"Dec 29, 2016",299.0,300.65
"Dec 30, 2016",303.0,304.2
"Jan 02, 2017",305.5,304.35
"Jan 03, 2017",305.2,309.4
"Jan 04, 2017",4.35,4.35
"Jan 05, 2017",310.0,307.75
"Jan 06, 2017",4.75,4.74
"Jan 09, 2017",4.91,4.88
"Jan 10, 2017",306.8,304.9
"Jan 11, 2017",306.2,308.6
"Jan 12, 2017",305.7,307.4
"Jan 13, 2017",310.0,309.4
"Jan 16, 2017",309.5,312.5
"Jan 17, 2017",314.0,328.6
"Jan 18, 2017",333.05,330.15
"Jan 19, 2017",329.8,329.3
"Jan 20, 2017",4.75,4.75
"Jan 23, 2017",324.15,324.9
"Jan 24, 2017",326.45,328.0
"Jan 25, 2017",329.35,325.7
"Jan 27, 2017",325.7,321.9
"Jan 30, 2017",322.0,312.3
"Jan 31, 2017",313.05,303.55
"Feb 01, 2017",305.5,305.85
"Feb 02, 2017",308.45,308.9
"Feb 03, 2017",311.0,314.65
"Feb 06, 2017",316.0,326.1
"Feb 07, 2017",324.6,317.5
"Feb 08, 2017",318.9,315.4
"Feb 09, 2017",316.5,315.85
"Feb 10, 2017",317.95,316.35
"Feb 13, 2017",318.45,313.75
"Feb 14, 2017",315.0,314.1
"Feb 15, 2017",3.27,3.27
"Feb 16, 2017",298.7,304.5
"Feb 17, 2017",307.4,309.85
"Feb 20, 2017",3.18,3.18
"Feb 21, 2017",3.18,3.18
"Feb 22, 2017",3.18,3.18
"Feb 23, 2017",315.6,317.4
"Feb 27, 2017",317.4,320.0
"Feb 28, 2017",3.33,3.33
"Mar 01, 2017",339.7,340.65
"Mar 02, 2017",342.9,337.15
"Mar 03, 2017",3.49,3.49
"Mar 06, 2017",340.0,335.75
"Mar 07, 2017",339.0,334.9
"Mar 08, 2017",335.05,329.9
"Mar 09, 2017",329.0,327.1
"Mar 10, 2017",327.0,323.95
"Mar 14, 2017",323.95,334.35
"Mar 15, 2017",337.0,328.35
"Mar 16, 2017",327.25,327.4
"Mar 17, 2017",329.0,329.4
"Mar 20, 2017",331.0,326.8
"Mar 21, 2017",325.0,329.15
"Mar 22, 2017",326.0,324.8
"Mar 23, 2017",326.95,325.55
"Mar 24, 2017",326.0,324.25
"Mar 27, 2017",324.8,323.35
"Mar 28, 2017",324.9,323.85
"Mar 29, 2017",325.7,319.3
"Mar 30, 2017",322.7,317.35
"Mar 31, 2017",319.8,316.7
"Apr 03, 2017",4.64,4.63
05-Apr-2017,334.5,351.1
06-Apr-2017,350.75,343.25
07-Apr-2017,343.9,341.55
10-Apr-2017,5.24,5.24
11-Apr-2017,338.0,335.35
12-Apr-2017,336.95,343.55
13-Apr-2017,347.5,337.3
17-Apr-2017,5.51,330.6
18-Apr-2017,331.65,327.85
19-Apr-2017,6.22,6.22
20-Apr-2017,6.22,6.51
21-Apr-2017,329.0,329.2
24-Apr-2017,7.0,7.0
25-Apr-2017,329.0,324.45
26-Apr-2017,325.8,319.1
27-Apr-2017,319.5,316.95
28-Apr-2017,318.8,317.7
02-May-2017,317.7,319.55
03-May-2017,324.0,319.75
04-May-2017,320.4,320.85
05-May-2017,6.81,6.81
08-May-2017,7.13,7.13
09-May-2017,7.13,7.13
10-May-2017,7.13,7.13
11-May-2017,319.7,316.3
12-May-2017,7.13,7.13
15-May-2017,313.0,313.1
16-May-2017,7.13,7.13
17-May-2017,7.13,7.13
18-May-2017,308.0,306.15
19-May-2017,307.2,303.05
22-May-2017,7.13,7.13
23-May-2017,7.13,7.13
24-May-2017,7.13,284.45
25-May-2017,285.1,282.15
26-May-2017,282.8,286.35
29-May-2017,7.13,7.13
30-May-2017,7.13,7.13
31-May-2017,293.0,305.9
01-Jun-2017,7.13,7.13
02-Jun-2017,7.13,7.13
05-Jun-2017,304.65,304.05
06-Jun-2017,7.13,7.13
07-Jun-2017,302.1,299.95
08-Jun-2017,7.13,7.13
09-Jun-2017,7.13,7.13
12-Jun-2017,305.0,304.25
13-Jun-2017,7.13,7.13
14-Jun-2017,7.13,7.13
15-Jun-2017,7.13,7.13
16-Jun-2017,7.13,7.13
19-Jun-2017,7.13,7.13
20-Jun-2017,300.0,298.0
21-Jun-2017,7.13,7.13
22-Jun-2017,296.9,296.45
23-Jun-2017,7.13,7.13
27-Jun-2017,296.85,7.13
28-Jun-2017,292.5,292.4
29-Jun-2017,293.0,294.55
30-Jun-2017,295.8,304.25
03-Jul-2017,7.13,7.13
04-Jul-2017,7.13,7.13
05-Jul-2017,7.13,7.13
06-Jul-2017,308.0,305.2
07-Jul-2017,303.65,303.7
10-Jul-2017,7.13,7.13
11-Jul-2017,304.75,300.8
12-Jul-2017,7.13,7.13
13-Jul-2017,298.8,298.7
14-Jul-2017,299.1,308.8
17-Jul-2017,310.15,310.6
18-Jul-2017,7.13,7.13
19-Jul-2017,7.13,330.45
20-Jul-2017,7.13,7.13
21-Jul-2017,332.0,328.7
24-Jul-2017,7.13,7.13
25-Jul-2017,334.45,329.6
26-Jul-2017,7.13,7.13
27-Jul-2017,363.0,359.1
28-Jul-2017,7.13,7.13
31-Jul-2017,7.13,7.13
01-Aug-2017,7.13,7.13
02-Aug-2017,376.05,372.35
03-Aug-2017,372.8,369.15
04-Aug-2017,364.1,356.3
07-Aug-2017,351.0,383.05
08-Aug-2017,6.3,6.3
09-Aug-2017,6.3,6.3
10-Aug-2017,6.3,6.3
11-Aug-2017,333.0,337.85
14-Aug-2017,6.3,6.3
16-Aug-2017,6.3,6.3
17-Aug-2017,6.3,6.3
18-Aug-2017,6.3,6.3
21-Aug-2017,6.3,6.3
22-Aug-2017,6.3,6.3
23-Aug-2017,418.95,423.45
24-Aug-2017,6.3,6.3
28-Aug-2017,392.25,392.25
