Date,Open,Close
"Nov 11, 2016",655.7,633.45
"Nov 15, 2016",638.4,625.61
"Nov 16, 2016",635.0,604.58
"Nov 17, 2016",604.1,604.83
"Nov 18, 2016",610.15,597.58
"Nov 21, 2016",615.0,605.32
"Nov 22, 2016",635.0,627.5
"Nov 23, 2016",635.0,639.46
"Nov 24, 2016",640.0,643.62
"Nov 25, 2016",650.0,642.68
"Nov 28, 2016",653.0,644.32
"Nov 29, 2016",655.0,644.96
"Nov 30, 2016",652.05,657.41
"Dec 01, 2016",655.35,644.86
"Dec 02, 2016",646.9,627.35
"Dec 05, 2016",634.25,619.61
"Dec 06, 2016",633.0,625.12
"Dec 07, 2016",632.75,629.14
"Dec 08, 2016",635.0,634.2
"Dec 09, 2016",645.0,633.65
"Dec 12, 2016",643.7,633.15
"Dec 13, 2016",637.1,619.76
"Dec 14, 2016",630.0,627.05
"Dec 15, 2016",631.9,612.86
"Dec 16, 2016",625.0,618.12
"Dec 19, 2016",625.0,617.58
"Dec 20, 2016",623.7,621.84
"Dec 21, 2016",629.4,620.75
"Dec 22, 2016",627.0,615.15
"Dec 23, 2016",615.0,605.57
"Dec 26, 2016",614.0,603.49
"Dec 27, 2016",602.95,601.4
"Dec 28, 2016",606.15,604.23
"Dec 29, 2016",611.55,597.04
"Dec 30, 2016",609.95,590.88
"Jan 02, 2017",605.95,594.85
"Jan 03, 2017",603.1,597.48
"Jan 04, 2017",602.7,600.26
"Jan 05, 2017",606.65,600.31
"Jan 06, 2017",606.65,601.75
"Jan 09, 2017",606.0,600.21
"Jan 10, 2017",607.0,598.43
"Jan 11, 2017",605.5,600.41
"Jan 12, 2017",605.0,596.64
"Jan 13, 2017",603.75,596.54
"Jan 16, 2017",602.8,594.8
"Jan 17, 2017",599.65,597.43
"Jan 18, 2017",600.0,596.64
"Jan 19, 2017",601.0,592.22
"Jan 20, 2017",599.95,589.25
"Jan 23, 2017",593.0,583.49
"Jan 24, 2017",589.9,580.86
"Jan 25, 2017",589.5,581.61
"Jan 27, 2017",586.15,570.44
"Jan 30, 2017",575.0,556.26
"Jan 31, 2017",563.0,555.76
"Feb 01, 2017",558.0,550.8
"Feb 02, 2017",553.0,550.4
"Feb 03, 2017",558.35,552.98
"Feb 06, 2017",560.0,550.85
"Feb 07, 2017",560.0,552.14
"Feb 08, 2017",561.3,546.88
"Feb 09, 2017",551.0,554.67
"Feb 10, 2017",560.1,553.28
"Feb 13, 2017",557.0,551.79
"Feb 14, 2017",560.0,554.97
"Feb 15, 2017",557.2,541.67
"Feb 16, 2017",541.75,545.44
"Feb 17, 2017",554.0,548.12
"Feb 20, 2017",556.7,578.08
"Feb 21, 2017",575.0,588.55
"Feb 22, 2017",591.0,578.68
"Feb 23, 2017",588.0,567.07
"Feb 27, 2017",571.5,572.43
"Feb 28, 2017",580.0,575.46
"Mar 01, 2017",579.4,568.66
"Mar 02, 2017",579.0,592.12
"Mar 03, 2017",600.0,597.93
"Mar 06, 2017",603.4,583.69
"Mar 07, 2017",590.05,583.94
"Mar 08, 2017",586.05,598.72
"Mar 09, 2017",608.0,597.88
"Mar 10, 2017",606.75,619.11
"Mar 14, 2017",623.95,608.99
"Mar 15, 2017",615.6,606.86
"Mar 16, 2017",616.45,599.72
"Mar 17, 2017",605.05,600.71
"Mar 20, 2017",610.0,595.15
"Mar 21, 2017",605.7,590.93
"Mar 22, 2017",601.95,586.62
"Mar 23, 2017",592.45,591.03
"Mar 24, 2017",600.0,597.43
"Mar 27, 2017",605.0,581.51
"Mar 28, 2017",609.8,587.06
"Mar 29, 2017",594.05,587.46
"Mar 30, 2017",593.1,604.33
"Mar 31, 2017",601.0,618.82
"Apr 03, 2017",623.9,614.75
05-Apr-2017,619.55,620.35
06-Apr-2017,621.1,615.0
07-Apr-2017,629.0,616.24
10-Apr-2017,632.9,614.8
11-Apr-2017,627.45,622.74
12-Apr-2017,631.0,617.53
13-Apr-2017,628.95,619.76
17-Apr-2017,624.6,605.07
18-Apr-2017,614.45,605.22
19-Apr-2017,622.0,602.64
20-Apr-2017,609.05,604.43
21-Apr-2017,620.0,602.69
24-Apr-2017,607.05,600.46
25-Apr-2017,605.0,606.41
26-Apr-2017,612.75,619.11
27-Apr-2017,629.0,608.1
28-Apr-2017,612.0,605.02
02-May-2017,609.75,614.15
03-May-2017,619.5,601.06
04-May-2017,600.0,595.0
05-May-2017,599.0,588.55
08-May-2017,595.0,580.71
09-May-2017,590.9,587.11
10-May-2017,600.0,595.4
11-May-2017,599.85,604.48
12-May-2017,602.0,596.09
15-May-2017,602.0,595.45
16-May-2017,606.4,602.3
